Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Zhejiang/14/2016,Epi887741,2016-12-23,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-23,Human,unknown
A/Jiangsu/8187/2016,Epi1103196,2016-12-30,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human,Aa: Np: M238t;
A/Zhejiang/13/2016,Epi887749,2016-12-24,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human,unknown
A/Zhejiang/17/2016,Epi887693,2016-12-31,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-31,Human,unknown
A/Zhejiang/27/2017,Epi1103022,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Jiangsu/8173/2016,Epi1103824,2016-12-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human,unknown
A/Suzhou/73/2016,Epi921785,2016-12-20,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.97,2018.22,2016-12-20,Human,unknown
A/Chicken/Jiangsu/502,Epi1054119,2017-05-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.33,2018.22,2017-05-02,Chicken,unknown
A/Jiangsu/8201/2017,Epi1103316,2017-01-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human,Aa: Np: M371t V456g;
A/Environment/Jiangsu/1208,Epi1101152,2016-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-29,Environment,unknown
A/Fujian/2152/2017,Epi887613,2017-01-06,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,Aa: Np: M239v;
A/Jiangsu/8204/2016,Epi1103340,2016-12-23,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-23,Human,unknown
A/Environment/Jiangsu/667,Epi1101112,2016-12-21,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Environment,unknown
A/Shandong-Laiwu/2/2017,Epi1102614,2017-01-06,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,unknown
A/Shandong/21077/2017,Epi1102606,2017-01-07,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/chicken/Jiangsu/122KS001-O/2016,Epi979518,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken,Aa: Np: F412m V414l G431r D439y T442s;
A/Chicken/Shandong/403,Epi979582,2017-04-03,unknown,China,Shandong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.25,2018.22,2017-04-03,Chicken,unknown
A/chicken/Jiangsu/122KS008-O/2016,Epi979534,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken,unknown
A/chicken/Jiangsu/122KS004-O/2016,Epi979526,2016-12-02,unknown,China,Jiangsu,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.92,2018.22,2016-12-02,Chicken,unknown
A/Environment/Jiangsu/1210,Epi1101184,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Environment,Aa: Np: V363i;
A/Hunan/1/2016,Epi887813,2016-12-27,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human,unknown
A/Jiangxi/10676/2017,Epi1102454,2017-01-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human,unknown
A/Jiangsu/8184/2016,Epi1103864,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human,unknown
A/Environment/Shandong-Rizhao/06/2017,Epi1101280,2017-01-03,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-03,Environment,unknown
A/Environment/Shandong-Qingdao/13/2017,Epi1101216,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment,unknown
A/Environment/Shandong-Qingdao/18/2017,Epi1101240,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment,unknown
A/Environment/Shandong-Qingdao/14/2017,Epi1101224,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment,unknown
A/Environment/Shandong-Qingdao/25/2017,Epi1101256,2017-01-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Environment,unknown
A/Environment/Shandong-Qingdao/16/2017,Epi1101232,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment,unknown
A/Environment/Shandong-Qingdao/12/2017,Epi1101208,2017-01-18,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Environment,unknown
A/Hunan/6949/2017,Epi1102117,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human,unknown
A/Jiangsu/8195/2017,Epi1103271,2017-01-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,unknown
A/Jiangsu/8202/2016,Epi1103324,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,unknown
A/Suzhou/74/2016,Epi922064,2016-12-19,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,unknown
A/Jiangsu/8174/2016,Epi1103832,2016-12-19,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,unknown
A/Jiangsu/60458/2016,Epi887909,2016-12-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-10,Human,unknown
A/Jiangsu/11554/2017,Epi971221,2017-02-03,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,unknown
A/Jiangsu/11553/2017,Epi971261,2017-01-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-29,Human,unknown
A/Zhejiang/11/2016,Epi887765,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human,unknown
A/Jiangsu/8196/2017,Epi1103283,2017-01-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,unknown
A/Jiangsu/8197/2017,Epi1103294,2017-01-09,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Human,unknown
A/Jiangsu/24159/2017,Epi1102286,2017-01-18,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human,unknown
A/Fujian/6/2017,Epi1101504,2017-01-21,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-21,Human,unknown
A/Hunan/25353/2017,Epi1103944,2017-03-14,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Human,Aa: Np: S3y;
A/Jiangsu/8203/2016,Epi1103332,2016-12-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human,Aa: Np: D375e;
A/Jiangsu/60457/2016,Epi887917,2016-12-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.93,2018.22,2016-12-06,Human,unknown
A/Zhejiang/8/2016,Epi887789,2016-12-11,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.94,2018.22,2016-12-11,Human,unknown
A/Shandong-Rizhao/1/2017,Epi1102630,2017-01-02,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human,Aa: Np: Y111h;
A/Jiangsu/60447/2016,Epi887965,2016-12-16,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.96,2018.22,2016-12-16,Human,unknown
A/Zhejiang/21/2017,Epi1102974,2017-01-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human,Aa: Np: N368s;
A/Anhui/60924/2016,Epi887989,2016-12-22,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-22,Human,unknown
A/Jiangsu/8200/2016,Epi1103305,2016-12-24,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-24,Human,unknown
A/Hubei/9911/2017,Epi1104112,2017-02-04,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,Aa: Np: D497n;
A/Jiangsu/6462/2017,Epi1103928,2017-01-01,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-01,Human,unknown
A/Zhejiang/28/2017,Epi1103030,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Environment/Shandong-Qingdao/26/2017,Epi1101264,2017-01-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Environment,Aa: Np: E454d;
A/Zhejiang/2/2017,Epi887709,2017-01-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-04,Human,unknown
A/Hunan/2285/2017,Epi887637,2017-01-08,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human,unknown
A/Zhejiang/1/2017,Epi887717,2017-01-07,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Zhejiang/24/2017,Epi1102998,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,unknown
A/Shandong-Qingdao/3/2017,Epi1102622,2017-01-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human,unknown
A/Hubei/9937/2017,Epi1104152,2017-02-04,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Hubei/11950/2017,Epi971141,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human,unknown
A/Hunan/6945/2017,Epi1102080,2017-01-15,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-15,Human,unknown
A/Hubei/11951/2017,Epi971149,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human,unknown
A/Hubei/9913/2017,Epi1104128,2017-02-06,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,unknown
A/Environment/Shandong-Qingdao/24/2017,Epi1101248,2017-01-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Environment,unknown
A/Environment/Shandong-Qingdao/28/2017,Epi1101272,2017-01-24,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Environment,unknown
A/Hebei/27408/2017,Epi1101888,2017-05-15,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,Aa: Np: A428t;
A/Beijing/28933/2017,Epi1100680,2017-05-10,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-10,Human,Aa: Np: A27t;
A/Hebei/28940/2017,Epi1101904,2017-05-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-27,Human,unknown
A/Beijing/28707/2017,Epi1100664,2017-06-07,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-07,Human,unknown
A/Jiangsu/24154/2017,Epi1102278,2017-04-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Human,Aa: Np: M426l;
A/Hebei/27400/2017,Epi1101848,2017-05-05,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human,Aa: Np: I347v;
A/Beijing/21564/2017,Epi1100560,2017-04-15,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-15,Human,Aa: Np: P318l;
A/Beijing/21566/2017,Epi1100568,2017-04-14,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-14,Human,unknown
A/Beijing/22137/2017,Epi1100592,2017-04-17,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.29,2018.22,2017-04-17,Human,unknown
A/Beijing/21569/2017,Epi1100576,2017-04-13,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.28,2018.22,2017-04-13,Human,unknown
A/Liaoning/28252/2017,Epi1102526,2017-04-19,unknown,China,Liaoning,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.30,2018.22,2017-04-19,Human,Aa: Np: S482g;
A/Chicken/Liaoning/512,Epi1010116,2017-05-12,unknown,China,Liaoning,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.36,2018.22,2017-05-12,Chicken,Aa: Np: S482n;
A/Jiangsu/24149/2017,Epi1102262,2017-03-22,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-22,Human,unknown
A/Hebei/24995/2017,Epi1101832,2017-04-30,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-04-30,Human,Aa: Np: V408i;
A/Hebei/27401/2017,Epi1101856,2017-05-04,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-04,Human,unknown
A/Hebei/27402/2017,Epi1101864,2017-05-06,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-06,Human,unknown
A/Hebei/27404/2017,Epi1101880,2017-05-08,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.35,2018.22,2017-05-08,Human,unknown
A/Hebei/27403/2017,Epi1101872,2017-05-07,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-07,Human,unknown
A/Tianjin/31940/2017,Epi1102918,2017-06-20,unknown,China,Tianjin,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.47,2018.22,2017-06-20,Human,unknown
A/InnerMongolia/Tongliao29169/2017,Epi1160158,2017-06-14,unknown,China,Neimenggu,Other Database Import,unknown,unknown,unknown,2017.45,2018.22,2017-06-14,Human,unknown
A/InnerMongolia/29169/2017,Epi1103872,2017-06-14,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.45,2018.22,2017-06-14,Human,unknown
A/Hebei/28939/2017,Epi1101896,2017-05-24,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.39,2018.22,2017-05-24,Human,unknown
A/Sichuan/27873/2017,Epi1102870,2017-05-22,unknown,China,Sichuan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.39,2018.22,2017-05-22,Human,unknown
A/Environment/Hebei/2205,Epi1100872,2017-04-17,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.29,2018.22,2017-04-17,Environment,unknown
A/Beijing/29275/2017,Epi1100688,2017-06-16,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.45,2018.22,2017-06-16,Human,unknown
A/Anhui/29174/2017,Epi1100488,2017-05-26,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.40,2018.22,2017-05-26,Human,unknown
A/Beijing/28244/2017,Epi1100656,2017-06-05,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.42,2018.22,2017-06-05,Human,unknown
A/Environment/Hebei/2741,Epi1100880,2017-05-06,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-06,Environment,unknown
A/Hubei/9909/2017,Epi1104096,2017-02-07,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,Aa: Np: R452k;
A/Environment/Hubei/1217,Epi1104072,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Environment,unknown
A/Chongqing-Fengjie/51/2017,Epi1100728,2017-03-04,unknown,China,Chongqing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human,unknown
A/Hubei/11944/2017,Epi971133,2017-02-20,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-20,Human,unknown
A/Hubei/9912/2017,Epi1104120,2017-02-04,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Shaanxi/32282/2017,Epi1102566,2017-05-02,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.33,2018.22,2017-05-02,Human,unknown
A/Gansu/19545/2017,Epi1101512,2017-04-03,unknown,China,Gansu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.25,2018.22,2017-04-03,Human,unknown
A/Hunan/25365/2017,Epi1104008,2017-03-21,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.22,2018.22,2017-03-21,Human,unknown
A/Hunan/17868/2017,Epi1102214,2017-03-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-17,Human,unknown
A/Hubei/9910/2017,Epi1104104,2017-02-03,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,Aa: Np: R38g;
A/Hubei/9929/2017,Epi1104144,2017-01-26,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-26,Human,unknown
A/Hubei/9907/2017,Epi1104088,2017-01-31,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-01-31,Human,unknown
A/Hubei/9914/2017,Epi1104136,2017-02-06,unknown,China,Hubei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,unknown
A/Henan/11156/2017,Epi971285,2017-01-21,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-21,Human,unknown
A/Hunan/17869/2017,Epi1102222,2017-03-12,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human,Aa: Np: R38k;
A/Guangxi/18903/2017,Epi1101688,2017-03-12,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human,unknown
