,0,1,2,3,4,5,6,7,8,9,10,11,topic_id,topic_txt,topics,title,filename,x,y,citations,journal,pub_date,authors,cited_by,n_cites
4292,0.19239406287670133,0.0,0.0,0.3152315318584442,0.37661638855934143,0.09319383651018144,0.0,0.0,0.0,0.0,0.0,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,cross-protective efficacy of dendritic cells targeting conserved influenza virus antigen expressed by lactobacillus plantarum,77ced9eec3817dd81f3b38b19086ba07b271208f.json,-9.596267999999998,8.269165,,Sci Rep,2016-12-22,"Yang, Wen-Tao; Shi, Shao-Hua; Yang, Gui-Lian; Jiang, Yan-Long; Zhao, Liang; Li, Yu; Wang, Chun-Feng",1000,1
4293,0.039949338883161545,0.499636322259903,0.11718914657831192,0.0,0.0,0.0,0.0,0.0,0.3364669382572174,0.0,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,genetic diversity of coronaviruses in miniopterus fuliginosus bats,53248fc50f4a9d78a757c28569c828a470aabb5b.json,11.641097,-1.1189879999999999,,Sci China Life Sci,2016-04-28,"Du, Jiang; Yang, Li; Ren, Xianwen; Zhang, Junpeng; Dong, Jie; Sun, Lilian; Zhu, Yafang; Yang, Fan; Zhang, Shuyi; Wu, Zhiqiang; Jin, Qi","2460,3218,3326",3
4295,0.0,0.0,0.04277394339442253,0.5284847617149353,0.31199827790260315,0.0,0.0,0.03355055674910545,0.0,0.0,0.0,0.07846981287002562,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,monitoring the systemic human memory b cell compartment of melanoma patients for anti-tumor igg antibodies,2c468e84bbaa10edb38eb112ab8088e74073c02f.json,-12.434857000000001,11.176060000000001,,PLoS One,2011-04-29,"Gilbert, Amy E.; Karagiannis, Panagiotis; Dodev, Tihomir; Koers, Alexander; Lacy, Katie; Josephs, Debra H.; Takhar, Pooja; Geh, Jenny L. C.; Healy, Ciaran; Harries, Mark; Acland, Katharine M.; Rudman, Sarah M.; Beavil, Rebecca L.; Blower, Philip J.; Beavil, Andrew J.; Gould, Hannah J.; Spicer, James; Nestle, Frank O.; Karagiannis, Sophia N.",1381,1
4296,0.0,0.4956834316253662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10799508541822432,0.0,0.3642760813236237,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,novel human gammapapillomavirus species in a nasal swab,f60eb9280104d1ff7ca8ade5a7ccdeca43afce2f.json,7.362233,-0.013534341,,Genome Announc,2013-03-07,"Phan, Tung Gia; Vo, Nguyen P.; Aronen, Matti; Jartti, Laura; Jartti, Tuomas; Delwart, Eric",2500,1
4299,0.0,0.49021553993225103,0.1051553264260292,0.0,0.0,0.0,0.023460334166884426,0.0,0.0,0.25316235423088074,0.12221621721982955,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,assembly of viral genomes from metagenomes,4600273935786871df51c3644a39d86c3ad2cc8e.json,9.880187,-10.807259,"2179,1286",Front Microbiol,2014-12-18,"Smits, Saskia L.; Bodewes, Rogier; Ruiz-Gonzalez, Aritz; Baumgärtner, Wolfgang; Koopmans, Marion P.; Osterhaus, Albert D. M. E.; Schürch, Anita C.","2221,4484",2
4301,0.0,0.06531434506177902,0.03072681464254856,0.0,0.21423380076885226,0.6732068657875061,0.0,0.0,0.0,0.0,0.0,0.012517232447862623,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,a simple and rapid identification method for newly emerged porcine deltacoronavirus with loop-mediated isothermal amplification,95a69a957cdea565f23167cabf3a322fa72bc3c5.json,1.9947679,9.186803999999999,"3008,3735,1613,852,568,2772",Biol Res,2017-09-21,"Zhang, Fanfan; Ye, Yu; Song, Deping; Guo, Nannan; Peng, Qi; Li, Anqi; Zhou, Xingrong; Chen, Yanjun; Zhang, Min; Huang, Dongyan; Tang, Yuxin","927,937,2307",3
4302,0.058022335171699524,0.6269879341125488,0.0,0.048842210322618484,0.0,0.0,0.0,0.0,0.0,0.2604832649230957,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,effect of host species on the distribution of mutational fitness effects for an rna virus,b7cf054fd2a9f9366458e8c251a37bda87fca328.json,11.039803,-9.51158,,PLoS Genet,2011-11-17,"Lalić, Jasna; Cuevas, José M.; Elena, Santiago F.","3697,4192",2
4303,0.0427410788834095,0.10094891488552094,0.039140071719884865,0.08375769108533859,0.19710032641887665,0.3969423174858093,0.0,0.0,0.0,0.0,0.1194845214486122,0.0176086388528347,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,real-time reverse transcription pcr assay for detection of senecavirus a in swine vesicular diagnostic specimens,65731cfe4b5e1d05aa7c85d3b088346832c35315.json,1.5946741000000002,6.386529,2027,PLoS One,2016-01-12,"Bracht, Alexa J.; O’Hearn, Emily S.; Fabian, Andrew W.; Barrette, Roger W.; Sayed, Abu","2822,4095",2
4308,0.0,0.5332928299903871,0.0,0.0,0.0,0.012433405965566635,0.0,0.0167612973600626,0.4177714288234711,0.0,0.0,0.013355551287531851,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,polyphyletic origin of mers coronaviruses and isolation of a novel clade a strain from dromedary camels in the united arab emirates,f8de6043ca1a372d6ea60880034cfb6abbc4b147.json,11.680122,-0.89367193,,Emerg Microbes Infect,2016-12-21,"Lau, Susanna K P; Wernery, Renate; Wong, Emily Y M; Joseph, Sunitha; Tsang, Alan K L; Patteril, Nissy Annie Georgy; Elizabeth, Shyna K; Chan, Kwok-Hung; Muhammed, Rubeena; Kinne, Jöerg; Yuen, Kwok-Yung; Wernery, Ulrich; Woo, Patrick C Y","747,914,1034,1558,1960,3549,4109,4328,4657",9
4310,0.2899797260761261,0.0,0.07081679254770279,0.0,0.0,0.0,0.0,0.0,0.0,0.29998481273651123,0.05743802711367608,0.2771444916725159,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,airflow dynamics of coughing in healthy human volunteers by shadowgraph imaging: an aid to aerosol infection control,69ed0332751ba504d01cf6d6c266c9ae499ceb38.json,12.298295,15.900383999999999,,PLoS One,2012-04-20,"Tang, Julian W.; Nicolle, Andre; Pantelic, Jovan; Koh, Gerald C.; Wang, Liang De; Amin, Muhammad; Klettner, Christian A.; Cheong, David K. W.; Sekhar, Chandra; Tham, Kwok Wai","932,1033,2366",3
4311,0.0,0.0,0.0,0.14359819889068606,0.0,0.0,0.6178401112556458,0.11811008304357527,0.0,0.11464255303144455,0.0,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,hiv infection and antiretroviral therapy lead to unfolded protein response activation,ce43f8f05a5db366babc9a6bfa086219534de208.json,-27.68639000000001,-9.594613,,Virol J,2015-05-15,"Borsa, Mariana; Ferreira, Pedro L. C.; Petry, Andrea; Ferreira, Luiz G. E.; Camargo, Maristela M.; Bou-Habib, Dumith Chequer; Pinto, Aguinaldo R.",620,1
4315,0.0,0.07999753206968307,0.0,0.2897203266620636,0.0,0.025180421769618988,0.30886635184288025,0.0,0.1839040219783783,0.09042900055646896,0.017745429649949074,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,activation of innate immune-response genes in little brown bats (myotis lucifugus) infected with the fungus pseudogymnoascus destructans,84323c90f9a4e2e339105377d6a0769cc2fa0fbc.json,-21.987576,-4.751806299999998,,PLoS One,2014-11-12,"Rapin, Noreen; Johns, Kirk; Martin, Lauren; Warnecke, Lisa; Turner, James M.; Bollinger, Trent K.; Willis, Craig K. R.; Voyles, Jamie; Misra, Vikram","2895,4546",2
4316,0.0,0.0,0.0,0.0,0.09449714422225952,0.0,0.09559378027915956,0.21712078154087067,0.2577294409275055,0.3279288113117218,0.0,0.0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,peptides corresponding to the predicted heptad repeat 2 domain of the feline coronavirus spike protein are potent inhibitors of viral infection,758c1e9d8c3cb652fe8ffc25e4b2b333cfb11ee1.json,-2.956427,-8.30366,,PLoS One,2013-12-03,"Liu, I-Jung; Tsai, Wan-Ting; Hsieh, Li-En; Chueh, Ling-Ling",1963,1
4317,0.044803258031606674,0.01904759369790554,0.8518543839454651,0.0,0.0,0.0,0.01147179678082466,0.0,0.0,0.06873928755521774,0.0,0.0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,"implementing a one health approach to emerging infectious disease: reflections on the socio-political, ethical and legal dimensions",0c58e0eb436a3d0cb4c5acfa41babc03b3dfe825.json,27.421711,-9.056894999999999,62,BMC Public Health,2015-12-29,"Degeling, Chris; Johnson, Jane; Kerridge, Ian; Wilson, Andrew; Ward, Michael; Stewart, Cameron; Gilbert, Gwendolyn","520,1006",2
4319,0.2856645286083221,0.05106344819068909,0.09506206214427948,0.0,0.2679339051246643,0.02950512990355492,0.0,0.0,0.0,0.0,0.0,0.2665170729160309,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,association of herd brsv and bhv-1 seroprevalence with respiratory disease and reproductive performance in adult dairy cattle,09ccb3b9fece55e72c3acb85c4259de62a9c9e0c.json,7.490432000000001,15.727962,,Acta Vet Scand,2012-01-30,"Raaperi, Kerli; Bougeard, Stephanie; Aleksejev, Annely; Orro, Toomas; Viltrop, Arvo","1785,3227",2
4324,0.01945479772984981,0.0487133227288723,0.18334591388702395,0.3375531136989593,0.1191628947854042,0.0,0.0,0.058875493705272675,0.0,0.0,0.0,0.2261497676372528,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,animal models of cystic fibrosis pathology: phenotypic parallels and divergences,b061aea11013896c5d3a9c7c0c4f884397ad38d9.json,-12.366584,17.242998,3166,Biomed Res Int,2016-06-01,"Lavelle, Gillian M.; White, Michelle M.; Browne, Niall; McElvaney, Noel G.; Reeves, Emer P.",430,1
4325,0.0,0.5382399559020996,0.0,0.0,0.062174070626497276,0.12545248866081238,0.0,0.0,0.0,0.0,0.26629388332366943,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,identification of a novel getah virus by virus-discovery-cdna random amplified polymorphic dna (rapd),3acc047295ee11b02f13aac787a12fe114d58558.json,7.163983999999999,-9.824221000000001,,BMC Microbiol,2012-12-27,"Hu, Tingsong; Zheng, Ying; Zhang, Yan; Li, Gangshan; Qiu, Wei; Yu, Jing; Cui, Qinghua; Wang, Yiyin; Zhang, Chaoxiong; Zhou, Xiaofang; Feng, Ziliang; Zhou, Weiguo; Fan, Quanshui; Zhang, Fuqiang",4218,1
4326,0.0,0.6412616968154907,0.0,0.0,0.0,0.0,0.0,0.020886573940515518,0.2771797776222229,0.0,0.0542571060359478,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,"detection of alpha-and betacoronaviruses in rodents from yunnan, china",519bd743684c847c5a54c416f00c79c74068c6dd.json,11.085609,-2.613808,"1936,3766",Virol J,2017-05-26,"Ge, Xing-Yi; Yang, Wei-Hong; Zhou, Ji-Hua; Li, Bei; Zhang, Wei; Shi, Zheng-Li; Zhang, Yun-Zhi",4114,1
4327,0.1814011186361313,0.0,0.4498173594474793,0.0,0.0,0.0,0.0,0.0,0.2566033899784088,0.0,0.0,0.09980090707540512,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,identify-isolate-inform: a modified tool for initial detection and management of middle east respiratory syndrome patients in the emergency department,e8ae9d6178f8322e2f9b2453ef13bb312427bd15.json,17.295721,4.2751493,,West J Emerg Med,2015-10-20,"Koenig, Kristi L.",3755,1
4329,0.0,0.4937939047813416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000790655612946,0.3706852495670319,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,novel circular single-stranded dna viruses identified in marine invertebrates reveal high sequence diversity and consistent predicted intrinsic disorder patterns within putative structural proteins,76241f85fbee07bdf466214c02c4bccd79706436.json,7.4237776,-10.845912,"1378,3038,2919",Front Microbiol,2015-07-10,"Rosario, Karyna; Schenck, Ryan O.; Harbeitner, Rachel C.; Lawler, Stephanie N.; Breitbart, Mya",3487,1
4333,0.0,0.034784916788339615,0.0,0.0,0.022045698016881943,0.12099317461252213,0.0,0.0,0.0,0.0,0.0,0.8172519207000732,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,human rhinovirus infection in young african children with acute wheezing,c883fc2c4774529ce853012e339acf2aadc53454.json,-5.773416,26.395805,"2898,1150",BMC Infect Dis,2011-03-15,"Smuts, Heidi E; Workman, Lesley J; Zar, Heather J","593,773,1667,1892,2223,2971,3826",7
4334,0.15128248929977414,0.0,0.0619257465004921,0.0,0.0,0.0,0.0,0.4789196252822876,0.0,0.1444755345582962,0.09638386219739914,0.05658392980694772,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,in vitro inhibition of human influenza a virus replication by chloroquine,be57ba746b8fec268025df6afc68536fbd0188d8.json,-11.232513,-22.12951,,Virol J,2006-05-29,"Ooi, Eng Eong; Chew, Janet Seok Wei; Loh, Jin Phang; Chua, Robert CS","1270,1317,2128,2793,3168,3310,4678,4681",8
4335,0.0,0.40303394198417664,0.0,0.1988610327243805,0.0,0.0,0.2763751149177551,0.0948658287525177,0.020838942378759384,0.0,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,evolution of vertebrate interferon inducible transmembrane proteins,4e9aa1aef7efca6b41b1503135145e0dd75a39ce.json,0.8356203999999999,-11.19241,,BMC Genomics,2012-04-26,"Hickford, Danielle; Frankenberg, Stephen; Shaw, Geoff; Renfree, Marilyn B","636,842,1229,1375,1940,2163,2713,3135,3424,3629,3962,4321,4452,4573,4620",15
4339,0.0,0.05833078175783156,0.0,0.0,0.054414160549640656,0.8146013617515564,0.0,0.0,0.0,0.0,0.06608562916517258,0.0,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,development of real-time recombinase polymerase amplification assay for rapid and sensitive detection of canine parvovirus 2,225d47cea0dca6f6211b16f9bf8911e2360fb75b.json,6.0182796,10.999203999999999,"2403,1397,4574,4731",BMC Vet Res,2017-11-06,"Geng, Yunyun; Wang, Jianchang; Liu, Libing; Lu, Yan; Tan, Ke; Chang, Yan-Zhong",4217,1
4340,0.0,0.2414689511060715,0.0,0.13837648928165436,0.0,0.0,0.07762790471315384,0.4309528768062592,0.10352465510368347,0.0,0.0,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,filovirus receptor npc1 contributes to species-specific patterns of ebolavirus susceptibility in bats,0e261abc97b50372753a8415e5a6b12da8a6be05.json,-7.9458910000000005,-16.358345,"311,3623,31",No data,2015-12-23,"Ng, Melinda; Ndungo, Esther; Kaczmarek, Maria E; Herbert, Andrew S; Binger, Tabea; Kuehne, Ana I; Jangra, Rohit K; Hawkins, John A; Gifford, Robert J; Biswas, Rohan; Demogines, Ann; James, Rebekah M; Yu, Meng; Brummelkamp, Thijn R; Drosten, Christian; Wang, Lin-Fa; Kuhn, Jens H; Müller, Marcel A; Dye, John M; Sawyer, Sara L; Chandran, Kartik","486,575,886,934,1576,1822,3219,3329,4688",9
4341,0.0,0.367474764585495,0.0,0.02204814925789833,0.040756214410066605,0.2296578139066696,0.0,0.08262091130018234,0.128433957695961,0.09223033487796783,0.0,0.03403420001268387,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,isolation and identification of a natural reassortant mammalian orthoreovirus from least horseshoe bat in china,cde537507323b28a413a559c934c435b24546c63.json,7.097396400000001,-0.8996453000000001,"3068,4012",PLoS One,2015-03-17,"Wang, Lihua; Fu, Shihong; Cao, Lei; Lei, Wenwen; Cao, Yuxi; Song, Jingdong; Tang, Qing; Zhang, Hailin; Feng, Yun; Yang, Weihong; Liang, Guodong","229,4156",2
4342,0.0,0.0,0.0,0.0,0.4776044487953186,0.03941190242767334,0.0,0.3838790357112885,0.0,0.09394853562116624,0.0,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,identification of a conserved b-cell epitope on reticuloendotheliosis virus envelope protein by screening a phage-displayed random peptide library,0cc12d028d0f63383a4243bb73d76f70ae229daa.json,-5.8952765,0.325171,,PLoS One,2012-11-21,"Xue, Mei; Shi, Xingming; Zhang, Jing; Zhao, Yan; Cui, Hongyu; Hu, Shunlei; Gao, Hongbo; Cui, Xianlan; Wang, Yun-Feng",2077,1
4345,0.06908134371042253,0.21499347686767573,0.0,0.06326396763324738,0.05347771942615509,0.0,0.0,0.5332276225090027,0.06059586256742476,0.0,0.0,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,two glycosylation sites in h5n1 influenza virus hemagglutinin that affect binding preference by computer-based analysis,6d12d0dd222c803e8a4e4f3e516d5feecd103358.json,-8.177647,-16.407791,,PLoS One,2012-06-14,"Chen, Wentian; Sun, Shisheng; Li, Zheng","861,4270",2
4348,0.0,0.5417430996894836,0.11836107820272446,0.0,0.0303201861679554,0.12179777771234512,0.011136106215417385,0.0,0.02914399839937687,0.040763061493635185,0.10222283005714417,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,the viruses of wild pigeon droppings,6ad08282a281d311d1a9e87b8085a6f0c968ad50.json,9.568206,-4.8375955,4072,PLoS One,2013-09-04,"Phan, Tung Gia; Vo, Nguyen Phung; Boros, Ákos; Pankovics, Péter; Reuter, Gábor; Li, Olive T. W.; Wang, Chunling; Deng, Xutao; Poon, Leo L. M.; Delwart, Eric","282,1533,2044,4493",4
4351,0.5768263339996338,0.0,0.0,0.07170098274946213,0.01674995198845863,0.0,0.0,0.04625818505883217,0.0,0.1352965384721756,0.0,0.14830559492111206,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,"safety and efficacy profile of echinacea purpurea to prevent common cold episodes: a randomized, double-blind, placebo-controlled trial",f763d5c729b3a02773062e212f3f2632d2ebb574.json,13.2685585,19.659110000000002,,Evid Based Complement Alternat Med,2012-09-16,"Jawad, M.; Schoop, R.; Suter, A.; Klein, P.; Eccles, R.",3056,1
4352,0.0,0.0,0.0,0.2648327648639679,0.0,0.0,0.2896967828273773,0.021367637440562248,0.21569383144378665,0.033119376748800285,0.17134317755699158,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,sars coronavirus 3b accessory protein modulates transcriptional activity of runx1b,1a5c7512b0e842a7b5f1d1511d0f035a0dbc3c25.json,-21.088414999999998,-5.633183,,PLoS One,2012-01-12,"Varshney, Bhavna; Agnihotram, Sudhakar; Tan, Yee-Joo; Baric, Ralph; Lal, Sunil K.","651,4385",2
4353,0.0,0.0,0.0,0.0844409391283989,0.21267104148864746,0.0,0.0,0.17136690020561218,0.0,0.5265439152717589,0.0,0.0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,expression of recombinant antibodies,626267a319f0390205d0e2c5fa2c93e7402f274b.json,-2.8222492000000003,-4.6552773,,Front Immunol,2013-07-29,"Frenzel, André; Hust, Michael; Schirrmann, Thomas","3172,3184,3957",3
4354,0.0,0.0,0.0,0.11101040989160538,0.0,0.13002049922943115,0.0,0.15134848654270172,0.0,0.0,0.592696487903595,0.0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,nucleolar localization of influenza a ns1: striking differences between mammalian and avian cells,2a8a6ddd84f0c80ce33fed8960c3201c08e56854.json,-5.030088,-26.5253,,Virol J,2010-03-17,"Volmer, Romain; Mazel-Sanchez, Beryl; Volmer, Christelle; Soubies, Sébastien M; Guérin, Jean-Luc","2082,2961",2
4355,0.026428258046507842,0.1406068652868271,0.7287254333496094,0.0,0.0,0.0,0.0,0.0,0.06576141715049744,0.03529493883252144,0.0,0.0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,the vietnam initiative on zoonotic infections (vizions): a strategic approach to studying emerging zoonotic infectious diseases,25ad3917e35438350dc5fdd7f64a4a1cdaea39f9.json,21.303719,-5.6590424000000015,"282,2680",Ecohealth,2015-09-24,"Rabaa, Maia A.; Tue, Ngo Tri; Phuc, Tran My; Carrique-Mas, Juan; Saylors, Karen; Cotten, Matthew; Bryant, Juliet E.; Nghia, Ho Dang Trung; Cuong, Nguyen Van; Pham, Hong Anh; Berto, Alessandra; Phat, Voong Vinh; Dung, Tran Thi Ngoc; Bao, Long Hoang; Hoa, Ngo Thi; Wertheim, Heiman; Nadjm, Behzad; Monagin, Corina; van Doorn, H. Rogier; Rahman, Motiur; Tra, My Phan Vu; Campbell, James I.; Boni, Maciej F.; Tam, Pham Thi Thanh; van der Hoek, Lia; Simmonds, Peter; Rambaut, Andrew; Toan, Tran Khanh; Van Vinh Chau, Nguyen; Hien, Tran Tinh; Wolfe, Nathan; Farrar, Jeremy J.; Thwaites, Guy; Kellam, Paul; Woolhouse, Mark E. J.; Baker, Stephen","49,1607,1830,2611,2927",5
