,Sort ,State,FIPS ,County ,CountySeat(s) ,Population(2010),LandAreakm2 ,LandAreami2 ,WaterAreakm2 ,WaterAreami2 ,TotalAreakm2 ,TotalAreami2 ,Latitude ,Longitude,Hover
2614,2615,TX,48183,Gregg,Longview,"121,730",707.851,273.303,6.373,2.461,714.224,275.764,32.486397,-94.816276,Gregg<br>TX<br>48183
2615,2616,TX,48185,Grimes,Anderson,"26,604","2,039.510",787.459,36.633,14.144,"2,076.143",801.603,30.543231,-95.988082,Grimes<br>TX<br>48185
2616,2617,TX,48187,Guadalupe,Seguin,"131,533","1,842.258",711.300,9.104,3.515,"1,851.362",714.815,29.583208,-97.949027,Guadalupe<br>TX<br>48187
2617,2618,TX,48189,Hale,Plainview,"36,273","2,602.116","1,004.683",0.247,0.095,"2,602.362","1,004.778",34.068436,-101.822888,Hale<br>TX<br>48189
2618,2619,TX,48191,Hall,Memphis,"3,353","2,288.234",883.492,53.366,20.605,"2,341.600",904.097,34.453189,-100.576343,Hall<br>TX<br>48191
2619,2620,TX,48193,Hamilton,Hamilton,"8,517","2,165.008",835.914,1.239,0.478,"2,166.246",836.392,31.706982,-98.111794,Hamilton<br>TX<br>48193
2620,2621,TX,48195,Hansford,Spearman,"5,613","2,382.297",919.810,1.548,0.598,"2,383.845",920.408,36.272847,-101.356930,Hansford<br>TX<br>48195
2621,2622,TX,48197,Hardeman,Quanah,"4,139","1,800.337",695.114,4.549,1.756,"1,804.886",696.870,34.289904,-99.745697,Hardeman<br>TX<br>48197
2622,2623,TX,48199,Hardin,Kountze,"54,635","2,306.559",890.567,18.091,6.985,"2,324.650",897.552,30.329612,-94.393149,Hardin<br>TX<br>48199
2623,2624,TX,48201,Harris,Houston,"4,092,459","4,411.987","1,703.478",191.672,74.005,"4,603.659","1,777.483",29.857273,-95.393037,Harris<br>TX<br>48201
2624,2625,TX,48203,Harrison,Marshall,"65,631","2,330.862",899.951,40.929,15.803,"2,371.791",915.754,32.547993,-94.374425,Harrison<br>TX<br>48203
2625,2626,TX,48205,Hartley,Channing,"6,062","3,786.648","1,462.033",3.024,1.168,"3,789.672","1,463.201",35.840244,-102.610047,Hartley<br>TX<br>48205
2626,2627,TX,48207,Haskell,Haskell,"5,899","2,339.099",903.131,18.471,7.132,"2,357.570",910.263,33.175965,-99.730773,Haskell<br>TX<br>48207
2627,2628,TX,48209,Hays,San Marcos,"157,107","1,755.955",677.978,5.038,1.945,"1,760.993",679.923,30.061225,-98.029267,Hays<br>TX<br>48209
2628,2629,TX,48211,Hemphill,Canadian,"3,807","2,347.270",906.286,15.206,5.871,"2,362.476",912.157,35.816237,-100.284807,Hemphill<br>TX<br>48211
2629,2630,TX,48213,Henderson,Athens,"78,532","2,262.997",873.748,193.170,74.583,"2,456.167",948.331,32.211633,-95.853418,Henderson<br>TX<br>48213
2630,2631,TX,48215,Hidalgo,Edinburg,"774,769","4,068.522","1,570.865",31.191,12.043,"4,099.713","1,582.908",26.396384,-98.180990,Hidalgo<br>TX<br>48215
2631,2632,TX,48217,Hill,Hillsboro,"35,089","2,483.445",958.864,69.557,26.856,"2,553.003",985.720,31.982240,-97.129886,Hill<br>TX<br>48217
2632,2633,TX,48219,Hockley,Levelland,"22,935","2,352.724",908.392,0.446,0.172,"2,353.170",908.564,33.605932,-102.343398,Hockley<br>TX<br>48219
2633,2634,TX,48221,Hood,Granbury,"51,182","1,089.456",420.641,41.925,16.187,"1,131.381",436.828,32.430149,-97.831677,Hood<br>TX<br>48221
2634,2635,TX,48223,Hopkins,Sulphur Springs,"35,161","1,986.972",767.174,66.297,25.598,"2,053.269",792.772,33.148959,-95.565194,Hopkins<br>TX<br>48223
2635,2636,TX,48225,Houston,Crockett,"23,732","3,188.040","1,230.909",14.674,5.666,"3,202.714","1,236.575",31.323036,-95.421600,Houston<br>TX<br>48225
2636,2637,TX,48227,Howard,Big Spring,"35,012","2,333.038",900.791,8.842,3.414,"2,341.880",904.205,32.303583,-101.438530,Howard<br>TX<br>48227
2637,2638,TX,48229,Hudspeth,Sierra Blanca,"3,476","11,838.792","4,570.983",2.191,0.846,"11,840.983","4,571.829",31.450868,-105.377549,Hudspeth<br>TX<br>48229
2638,2639,TX,48231,Hunt,Greenville,"86,129","2,176.414",840.318,108.015,41.705,"2,284.429",882.023,33.123438,-96.083807,Hunt<br>TX<br>48231
2639,2640,TX,48233,Hutchinson,Stinnett,"22,150","2,298.404",887.419,19.512,7.533,"2,317.916",894.952,35.837047,-101.362746,Hutchinson<br>TX<br>48233
2640,2641,TX,48235,Irion,Mertzon,"1,599","2,723.535","1,051.563",0.176,0.068,"2,723.711","1,051.631",31.303424,-100.981304,Irion<br>TX<br>48235
2641,2642,TX,48237,Jack,Jacksboro,"9,044","2,358.603",910.662,24.513,9.464,"2,383.116",920.126,33.232277,-98.171902,Jack<br>TX<br>48237
2642,2643,TX,48239,Jackson,Edna,"14,075","2,148.225",829.435,71.061,27.437,"2,219.287",856.872,28.959802,-96.589080,Jackson<br>TX<br>48239
2643,2644,TX,48241,Jasper,Jasper,"35,710","2,431.598",938.845,79.908,30.852,"2,511.505",969.697,30.752932,-94.022294,Jasper<br>TX<br>48241
2644,2645,TX,48243,Jeff Davis,Fort Davis,"2,342","5,865.171","2,264.555",0.206,0.080,"5,865.377","2,264.635",30.617087,-104.187860,Jeff Davis<br>TX<br>48243
2645,2646,TX,48245,Jefferson,Beaumont,"252,273","2,269.594",876.295,612.154,236.354,"2,881.748","1,112.649",29.854000,-94.149331,Jefferson<br>TX<br>48245
2646,2647,TX,48247,Jim Hogg,Hebbronville,"5,300","2,942.584","1,136.138",0.093,0.036,"2,942.677","1,136.174",27.041212,-98.700127,Jim Hogg<br>TX<br>48247
2647,2648,TX,48249,Jim Wells,Alice,"40,838","2,240.251",864.966,8.740,3.374,"2,248.991",868.340,27.733516,-98.090814,Jim Wells<br>TX<br>48249
2648,2649,TX,48251,Johnson,Cleburne,"150,934","1,876.943",724.692,25.309,9.772,"1,902.252",734.464,32.379511,-97.364823,Johnson<br>TX<br>48251
2649,2650,TX,48253,Jones,Anson,"20,202","2,404.944",928.554,22.229,8.583,"2,427.174",937.137,32.743709,-99.874430,Jones<br>TX<br>48253
2650,2651,TX,48255,Karnes,Karnes City,"14,824","1,936.160",747.556,15.519,5.992,"1,951.680",753.548,28.907618,-97.860767,Karnes<br>TX<br>48255
2651,2652,TX,48257,Kaufman,Kaufman,"103,350","2,022.001",780.699,69.830,26.961,"2,091.831",807.660,32.598944,-96.288378,Kaufman<br>TX<br>48257
2652,2653,TX,48259,Kendall,Boerne,"33,410","1,715.746",662.453,1.497,0.578,"1,717.242",663.031,29.944524,-98.711094,Kendall<br>TX<br>48259
2653,2654,TX,48261,Kenedy,Sarita,416,"3,777.054","1,458.329","1,262.538",487.468,"5,039.591","1,945.797",26.890232,-97.591233,Kenedy<br>TX<br>48261
2654,2655,TX,48263,Kent,Jayton,808,"2,337.482",902.507,1.065,0.411,"2,338.547",902.918,33.184780,-100.769720,Kent<br>TX<br>48263
2655,2656,TX,48265,Kerr,Kerrville,"49,625","2,857.581","1,103.318",10.250,3.958,"2,867.831","1,107.276",30.053928,-99.351968,Kerr<br>TX<br>48265
2656,2657,TX,48267,Kimble,Junction,"4,607","3,240.041","1,250.987",0.494,0.191,"3,240.535","1,251.178",30.479472,-99.746396,Kimble<br>TX<br>48267
2657,2658,TX,48269,King,Guthrie,286,"2,359.147",910.872,6.398,2.470,"2,365.545",913.342,33.614159,-100.250548,King<br>TX<br>48269
2658,2659,TX,48271,Kinney,Brackettville,"3,598","3,522.526","1,360.055",13.125,5.068,"3,535.651","1,365.123",29.347087,-100.417700,Kinney<br>TX<br>48271
2659,2660,TX,48273,Kleberg,Kingsville,"32,061","2,282.578",881.308,541.041,208.897,"2,823.619","1,090.205",27.438735,-97.660620,Kleberg<br>TX<br>48273
2660,2661,TX,48275,Knox,Benjamin,"3,719","2,203.097",850.621,12.578,4.856,"2,215.675",855.477,33.616657,-99.747112,Knox<br>TX<br>48275
2661,2662,TX,48277,Lamar,Cotulla,"49,793","2,349.612",907.190,67.113,25.913,"2,416.725",933.103,33.667263,-95.570348,Lamar<br>TX<br>48277
2662,2663,TX,48279,Lamb,Paris,"13,977","2,631.898","1,016.181",3.974,1.534,"2,635.871","1,017.715",34.068862,-102.348018,Lamb<br>TX<br>48279
2663,2664,TX,48281,Lampasas,Littlefield,"19,677","1,846.247",712.840,2.833,1.094,"1,849.080",713.934,31.196731,-98.240889,Lampasas<br>TX<br>48281
2664,2665,TX,48283,La Salle,Lampasas,"6,886","3,850.511","1,486.691",19.539,7.544,"3,870.050","1,494.235",28.351098,-99.096774,La Salle<br>TX<br>48283
2665,2666,TX,48285,Lavaca,Hallettsville,"19,263","2,511.532",969.708,1.885,0.728,"2,513.418",970.436,29.382578,-96.923633,Lavaca<br>TX<br>48285
2666,2667,TX,48287,Lee,Giddings,"16,612","1,629.143",629.016,13.169,5.084,"1,642.311",634.100,30.321105,-96.976365,Lee<br>TX<br>48287
2667,2668,TX,48289,Leon,Centerville,"16,801","2,779.447","1,073.151",19.343,7.468,"2,798.790","1,080.619",31.300493,-95.995622,Leon<br>TX<br>48289
2668,2669,TX,48291,Liberty,Liberty,"75,643","3,000.285","1,158.417",46.412,17.920,"3,046.697","1,176.337",30.162189,-94.822682,Liberty<br>TX<br>48291
2669,2670,TX,48293,Limestone,Groesbeck,"23,384","2,344.684",905.288,72.199,27.876,"2,416.883",933.164,31.547543,-96.593623,Limestone<br>TX<br>48293
2670,2671,TX,48295,Lipscomb,Lipscomb,"3,302","2,414.333",932.179,0.299,0.115,"2,414.632",932.294,36.280200,-100.272683,Lipscomb<br>TX<br>48295
2671,2672,TX,48297,Live Oak,George West,"11,531","2,692.801","1,039.696",101.484,39.183,"2,794.285","1,078.879",28.351535,-98.126961,Live Oak<br>TX<br>48297
2672,2673,TX,48299,Llano,Llano,"19,301","2,419.138",934.034,82.419,31.822,"2,501.557",965.856,30.707585,-98.684690,Llano<br>TX<br>48299
2673,2674,TX,48301,Loving,Mentone,82,"1,732.508",668.925,20.152,7.781,"1,752.660",676.706,31.844936,-103.561229,Loving<br>TX<br>48301
2674,2675,TX,48303,Lubbock,Lubbock,"278,831","2,319.591",895.599,13.212,5.101,"2,332.803",900.700,33.611469,-101.819944,Lubbock<br>TX<br>48303
2675,2676,TX,48305,Lynn,Tahoka,"5,915","2,309.925",891.867,4.170,1.610,"2,314.095",893.477,33.178412,-101.818493,Lynn<br>TX<br>48305
2676,2677,TX,48307,McCulloch,Madisonville,"8,283","2,759.887","1,065.598",20.285,7.832,"2,780.172","1,073.430",31.205477,-99.359856,McCulloch<br>TX<br>48307
2677,2678,TX,48309,McLennan,Jefferson,"234,906","2,686.080","1,037.101",59.906,23.130,"2,745.986","1,060.231",31.549493,-97.201472,McLennan<br>TX<br>48309
2678,2679,TX,48311,McMullen,Stanton,707,"2,951.100","1,139.426",44.960,17.359,"2,996.060","1,156.785",28.384922,-98.578853,McMullen<br>TX<br>48311
2679,2680,TX,48313,Madison,Mason,"13,664","1,207.103",466.065,16.494,6.368,"1,223.597",472.433,30.966878,-95.930372,Madison<br>TX<br>48313
2680,2681,TX,48315,Marion,Bay City,"10,546",986.476,380.880,102.155,39.442,"1,088.630",420.322,32.797757,-94.357673,Marion<br>TX<br>48315
2681,2682,TX,48317,Martin,Eagle Pass,"4,799","2,369.694",914.944,1.932,0.746,"2,371.626",915.690,32.309830,-101.961836,Martin<br>TX<br>48317
2682,2683,TX,48319,Mason,Brady,"4,012","2,405.589",928.803,8.834,3.411,"2,414.423",932.214,30.703232,-99.237608,Mason<br>TX<br>48319
2683,2684,TX,48321,Matagorda,Waco,"36,702","2,849.701","1,100.276","1,326.680",512.234,"4,176.380","1,612.510",28.783341,-95.997755,Matagorda<br>TX<br>48321
2684,2685,TX,48323,Maverick,Tilden,"54,258","3,313.264","1,279.258",32.426,12.520,"3,345.690","1,291.778",28.745217,-100.311368,Maverick<br>TX<br>48323
2685,2686,TX,48325,Medina,Hondo,"46,006","3,432.656","1,325.356",23.769,9.177,"3,456.426","1,334.533",29.353661,-99.111085,Medina<br>TX<br>48325
2686,2687,TX,48327,Menard,Menard,"2,242","2,336.246",902.030,0.614,0.237,"2,336.860",902.267,30.883707,-99.854936,Menard<br>TX<br>48327
2687,2688,TX,48329,Midland,Midland,"136,872","2,331.765",900.299,4.534,1.751,"2,336.299",902.050,31.870896,-102.024326,Midland<br>TX<br>48329
2688,2689,TX,48331,Milam,Cameron,"24,757","2,633.837","1,016.930",12.539,4.841,"2,646.376","1,021.771",30.791242,-96.984395,Milam<br>TX<br>48331
2689,2690,TX,48333,Mills,Goldthwaite,"4,936","1,937.987",748.261,3.903,1.507,"1,941.890",749.768,31.494889,-98.594623,Mills<br>TX<br>48333
2690,2691,TX,48335,Mitchell,Colorado City,"9,403","2,359.712",911.090,12.490,4.822,"2,372.202",915.912,32.303781,-100.924580,Mitchell<br>TX<br>48335
2691,2692,TX,48337,Montague,Montague,"19,719","2,411.035",930.906,19.087,7.370,"2,430.122",938.276,33.676289,-97.724747,Montague<br>TX<br>48337
2692,2693,TX,48339,Montgomery,Conroe,"455,746","2,698.081","1,041.735",91.023,35.144,"2,789.103","1,076.879",30.302364,-95.503523,Montgomery<br>TX<br>48339
2693,2694,TX,48341,Moore,Dumas,"21,904","2,330.189",899.691,25.718,9.930,"2,355.907",909.621,35.835676,-101.890502,Moore<br>TX<br>48341
2694,2695,TX,48343,Morris,Daingerfield,"12,934",652.637,251.985,17.394,6.716,670.031,258.701,33.116466,-94.731265,Morris<br>TX<br>48343
2695,2696,TX,48345,Motley,Matador,"1,210","2,562.955",989.562,0.643,0.248,"2,563.598",989.810,34.058383,-100.793696,Motley<br>TX<br>48345
2696,2697,TX,48347,Nacogdoches,Nacogdoches,"64,524","2,451.520",946.537,89.746,34.651,"2,541.266",981.188,31.620560,-94.620250,Nacogdoches<br>TX<br>48347
2697,2698,TX,48349,Navarro,Corsicana,"47,735","2,614.923","1,009.627",197.639,76.309,"2,812.562","1,085.936",32.048450,-96.476908,Navarro<br>TX<br>48349
2698,2699,TX,48351,Newton,Newton,"14,445","2,418.212",933.677,15.672,6.051,"2,433.885",939.728,30.786718,-93.739250,Newton<br>TX<br>48351
2699,2700,TX,48353,Nolan,Sweetwater,"15,216","2,362.062",911.997,5.053,1.951,"2,367.114",913.948,32.312338,-100.418108,Nolan<br>TX<br>48353
2700,2701,TX,48355,Nueces,Corpus Christi,"340,223","2,171.658",838.482,847.226,327.116,"3,018.885","1,165.598",27.739406,-97.521643,Nueces<br>TX<br>48355
2701,2702,TX,48357,Ochiltree,Perryton,"10,223","2,376.642",917.627,1.332,0.514,"2,377.974",918.141,36.278744,-100.815864,Ochiltree<br>TX<br>48357
2702,2703,TX,48359,Oldham,Vega,"2,052","3,886.363","1,500.533",2.338,0.903,"3,888.701","1,501.436",35.401921,-102.597620,Oldham<br>TX<br>48359
2703,2704,TX,48361,Orange,Orange,"81,837",864.198,333.669,118.780,45.861,982.977,379.530,30.120918,-93.893358,Orange<br>TX<br>48361
2704,2705,TX,48363,Palo Pinto,Palo Pinto,"28,111","2,465.127",951.791,87.328,33.718,"2,552.455",985.509,32.752210,-98.317974,Palo Pinto<br>TX<br>48363
2705,2706,TX,48365,Panola,Carthage,"23,796","2,076.521",801.749,50.645,19.554,"2,127.166",821.303,32.163978,-94.305156,Panola<br>TX<br>48365
2706,2707,TX,48367,Parker,Weatherford,"116,927","2,339.998",903.478,17.136,6.616,"2,357.134",910.094,32.777096,-97.805905,Parker<br>TX<br>48367
2707,2708,TX,48369,Parmer,Farwell,"10,269","2,281.204",880.778,11.344,4.380,"2,292.549",885.158,34.532163,-102.784853,Parmer<br>TX<br>48369
2708,2709,TX,48371,Pecos,Fort Stockton,"15,507","12,338.306","4,763.847",2.532,0.978,"12,340.839","4,764.825",30.770894,-102.719860,Pecos<br>TX<br>48371
2709,2710,TX,48373,Polk,Livingston,"45,413","2,737.858","1,057.093",136.147,52.567,"2,874.006","1,109.660",30.784553,-94.837338,Polk<br>TX<br>48373
2710,2711,TX,48375,Potter,Amarillo,"121,073","2,352.667",908.370,35.275,13.620,"2,387.942",921.990,35.398675,-101.893804,Potter<br>TX<br>48375
2711,2712,TX,48377,Presidio,Marfa,"7,818","9,985.017","3,855.237",1.773,0.685,"9,986.790","3,855.922",30.005891,-104.261619,Presidio<br>TX<br>48377
2712,2713,TX,48379,Rains,Emory,"10,914",594.278,229.452,76.082,29.376,670.360,258.828,32.870580,-95.795440,Rains<br>TX<br>48379
2713,2714,TX,48381,Randall,Canyon,"120,725","2,360.887",911.544,28.192,10.885,"2,389.079",922.429,34.962529,-101.895547,Randall<br>TX<br>48381
2714,2715,TX,48383,Reagan,Big Lake,"3,367","3,044.016","1,175.301",1.793,0.692,"3,045.809","1,175.993",31.372895,-101.513901,Reagan<br>TX<br>48383
2715,2716,TX,48385,Real,Leakey,"3,309","1,810.906",699.195,2.346,0.906,"1,813.252",700.101,29.823030,-99.805303,Real<br>TX<br>48385
2716,2717,TX,48387,Red River,Clarksville,"12,860","2,684.724","1,036.578",52.208,20.158,"2,736.932","1,056.736",33.619626,-95.048429,Red River<br>TX<br>48387
2717,2718,TX,48389,Reeves,Pecos,"13,783","6,825.588","2,635.375",17.397,6.717,"6,842.985","2,642.092",31.308366,-103.712706,Reeves<br>TX<br>48389
2718,2719,TX,48391,Refugio,Refugio,"7,383","1,995.441",770.444,123.799,47.799,"2,119.240",818.243,28.312496,-97.160479,Refugio<br>TX<br>48391
2719,2720,TX,48393,Roberts,Miami,929,"2,393.299",924.058,0.347,0.134,"2,393.645",924.192,35.836216,-100.807555,Roberts<br>TX<br>48393
2720,2721,TX,48395,Robertson,Franklin,"16,622","2,216.209",855.683,25.046,9.670,"2,241.255",865.353,31.025481,-96.514941,Robertson<br>TX<br>48395
2721,2722,TX,48397,Rockwall,Rockwall,"78,337",329.021,127.036,56.154,21.681,385.175,148.717,32.889216,-96.407501,Rockwall<br>TX<br>48397
2722,2723,TX,48399,Runnels,Ballinger,"10,501","2,721.934","1,050.945",15.930,6.151,"2,737.864","1,057.096",31.833311,-99.967856,Runnels<br>TX<br>48399
2723,2724,TX,48401,Rusk,Henderson,"53,330","2,393.218",924.027,37.244,14.380,"2,430.462",938.407,32.109423,-94.756382,Rusk<br>TX<br>48401
2724,2725,TX,48403,Sabine,Hemphill,"10,834","1,272.695",491.390,220.821,85.260,"1,493.516",576.650,31.343300,-93.851913,Sabine<br>TX<br>48403
2725,2726,TX,48405,San Augustine,San Augustine,"8,865","1,374.396",530.657,159.647,61.640,"1,534.043",592.297,31.382449,-94.163180,San Augustine<br>TX<br>48405
2726,2727,TX,48407,San Jacinto,Coldspring,"26,384","1,474.332",569.243,151.949,58.668,"1,626.281",627.911,30.574218,-95.162852,San Jacinto<br>TX<br>48407
2727,2728,TX,48409,San Patricio,Sinton,"64,804","1,796.029",693.451,37.539,14.494,"1,833.568",707.945,28.011782,-97.517165,San Patricio<br>TX<br>48409
2728,2729,TX,48411,San Saba,San Saba,"6,131","2,940.405","1,135.297",8.072,3.117,"2,948.477","1,138.414",31.155138,-98.819292,San Saba<br>TX<br>48411
2729,2730,TX,48413,Schleicher,Eldorado,"3,461","3,394.517","1,310.630",0.087,0.034,"3,394.604","1,310.664",30.896233,-100.527216,Schleicher<br>TX<br>48413
2730,2731,TX,48415,Scurry,Snyder,"16,921","2,345.088",905.444,5.440,2.100,"2,350.528",907.544,32.744462,-100.913399,Scurry<br>TX<br>48415
2731,2732,TX,48417,Shackelford,Albany,"3,378","2,367.990",914.286,3.268,1.262,"2,371.258",915.548,32.743788,-99.347045,Shackelford<br>TX<br>48417
2732,2733,TX,48419,Shelby,Center,"25,448","2,060.551",795.583,101.096,39.034,"2,161.648",834.617,31.790137,-94.142565,Shelby<br>TX<br>48419
2733,2734,TX,48421,Sherman,Stratford,"3,034","2,390.651",923.035,0.429,0.166,"2,391.079",923.201,36.277628,-101.894716,Sherman<br>TX<br>48421
2734,2735,TX,48423,Smith,Tyler,"209,714","2,386.556",921.454,73.212,28.267,"2,459.768",949.721,32.377093,-95.269630,Smith<br>TX<br>48423
2735,2736,TX,48425,Somervell,Glen Rose,"8,490",482.937,186.463,14.223,5.491,497.160,191.954,32.217942,-97.769211,Somervell<br>TX<br>48425
2736,2737,TX,48427,Starr,Rio Grande City,"60,968","3,168.019","1,223.179",15.302,5.908,"3,183.321","1,229.087",26.546335,-98.715803,Starr<br>TX<br>48427
2737,2738,TX,48429,Stephens,Breckenridge,"9,630","2,322.493",896.719,64.134,24.762,"2,386.627",921.481,32.731531,-98.840081,Stephens<br>TX<br>48429
2738,2739,TX,48431,Sterling,Sterling City,"1,143","2,391.728",923.451,0.167,0.065,"2,391.895",923.516,31.835774,-101.054911,Sterling<br>TX<br>48431
2739,2740,TX,48433,Stonewall,Aspermont,"1,490","2,373.241",916.313,10.178,3.930,"2,383.418",920.243,33.179580,-100.253807,Stonewall<br>TX<br>48433
2740,2741,TX,48435,Sutton,Sonora,"4,128","3,765.651","1,453.926",1.277,0.493,"3,766.928","1,454.419",30.517865,-100.505395,Sutton<br>TX<br>48435
2741,2742,TX,48437,Swisher,Tulia,"7,854","2,305.502",890.159,27.279,10.532,"2,332.781",900.691,34.530460,-101.732852,Swisher<br>TX<br>48437
2742,2743,TX,48439,Tarrant,Fort Worth,"1,809,034","2,236.736",863.608,100.223,38.696,"2,336.959",902.304,32.772040,-97.291291,Tarrant<br>TX<br>48439
2743,2744,TX,48441,Taylor,Abilene,"131,506","2,371.268",915.552,9.721,3.753,"2,380.989",919.305,32.295684,-99.893220,Taylor<br>TX<br>48441
2744,2745,TX,48443,Terrell,Sanderson,984,"6,107.258","2,358.026",0.106,0.041,"6,107.364","2,358.067",30.232332,-102.072539,Terrell<br>TX<br>48443
2745,2746,TX,48445,Terry,Brownfield,"12,651","2,302.083",888.839,5.444,2.102,"2,307.527",890.941,33.171229,-102.339284,Terry<br>TX<br>48445
2746,2747,TX,48447,Throckmorton,Throckmorton,"1,641","2,363.499",912.552,7.586,2.929,"2,371.085",915.481,33.170712,-99.206137,Throckmorton<br>TX<br>48447
2747,2748,TX,48449,Titus,Mount Pleasant,"32,334","1,051.676",406.054,50.736,19.589,"1,102.411",425.643,33.214599,-94.966783,Titus<br>TX<br>48449
2748,2749,TX,48451,Tom Green,San Angelo,"110,224","3,941.890","1,521.972",48.105,18.573,"3,989.994","1,540.545",31.401583,-100.461355,Tom Green<br>TX<br>48451
2749,2750,TX,48453,Travis,Austin,"1,024,266","2,564.612",990.202,84.967,32.806,"2,649.580","1,023.008",30.239513,-97.691270,Travis<br>TX<br>48453
2750,2751,TX,48455,Trinity,Groveton,"14,585","1,796.435",693.608,52.733,20.360,"1,849.169",713.968,31.087483,-95.153291,Trinity<br>TX<br>48455
2751,2752,TX,48457,Tyler,Woodville,"21,766","2,394.446",924.501,28.806,11.122,"2,423.252",935.623,30.769579,-94.379449,Tyler<br>TX<br>48457
2752,2753,TX,48459,Upshur,Gilmer,"39,309","1,509.826",582.947,24.998,9.652,"1,534.824",592.599,32.735878,-94.941649,Upshur<br>TX<br>48459
2753,2754,TX,48461,Upton,Rankin,"3,355","3,215.013","1,241.324",0.464,0.179,"3,215.478","1,241.503",31.353849,-102.042013,Upton<br>TX<br>48461
2754,2755,TX,48463,Uvalde,Uvalde,"26,405","4,019.520","1,551.946",17.322,6.688,"4,036.843","1,558.634",29.350340,-99.761074,Uvalde<br>TX<br>48463
2755,2756,TX,48465,Val Verde,Del Rio,"48,879","8,144.864","3,144.750",227.711,87.920,"8,372.575","3,232.670",29.884961,-101.146646,Val Verde<br>TX<br>48465
2756,2757,TX,48467,Van Zandt,Canton,"52,579","2,182.211",842.557,44.167,17.053,"2,226.378",859.610,32.558948,-95.836391,Van Zandt<br>TX<br>48467
2757,2758,TX,48469,Victoria,Victoria,"86,793","2,284.739",882.143,17.334,6.693,"2,302.073",888.836,28.796370,-96.971198,Victoria<br>TX<br>48469
2758,2759,TX,48471,Walker,Huntsville,"67,861","2,030.988",784.169,44.898,17.335,"2,075.886",801.504,30.743090,-95.569888,Walker<br>TX<br>48471
2759,2760,TX,48473,Waller,Hempstead,"43,205","1,329.778",513.430,11.366,4.388,"1,341.144",517.818,30.013578,-95.982102,Waller<br>TX<br>48473
2760,2761,TX,48475,Ward,Monahans,"10,658","2,164.200",835.602,0.624,0.241,"2,164.824",835.843,31.513069,-103.105113,Ward<br>TX<br>48475
