# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-GEOD-38612
# Selected columns: 4 (all)
# Timestamp: Wed, 14-Nov-2018 15:43:17
Gene ID	Gene Name	leaf	flower	fruit	root
AT4G37950	AT4G37950		0.1	10.0	0.6
AT4G37970	CAD6	2.0	1.0	0.6	4.0
AT4G37980	CAD7	88.0	75.0	56.0	0.1
AT4G37990	CAD8	0.4	9.0	5.0	
AT4G38000	DOF4.7	0.1	3.0	3.0	
AT4G38010	PCMP-E45	1.0	3.0	2.0	2.0
AT4G38020	AT4G38020	14.0	14.0	14.0	4.0
AT4G38030	AT4G38030		0.3	6.0	
AT4G38040	AT4G38040	22.0	36.0	38.0	24.0
AT4G38050	NAT11	3.0	7.0	20.0	4.0
AT4G38060	AT4G38060	13.0	20.0	22.0	23.0
AT4G38062	AT4G38062	5.0	14.0	3.0	8.0
AT4G38065	AT4G38065		0.1	0.4	
AT4G38070	BHLH131	0.1	0.4	0.3	0.9
AT4G38080	AT4G38080	5.0	3.0	5.0	363.0
AT4G38090	AT4G38090	29.0	34.0	38.0	24.0
AT4G38092	AT4G38092	0.5	4.0	0.6	0.2
AT4G38100	CURT1D	28.0	40.0	27.0	34.0
AT4G38120	AT4G38120	15.0	20.0	18.0	21.0
AT4G38130	HDA19	89.0	118.0	117.0	155.0
AT4G38140	ATL18				1.0
AT4G38150	AT4G38150	7.0	16.0	9.0	7.0
AT4G38160	pde191	61.0	37.0	29.0	9.0
AT4G38170	FRS9	8.0	14.0	10.0	10.0
AT4G38180	FRS5	2.0	2.0	2.0	3.0
AT4G38190	CSLD4		16.0	1.0	
AT4G38200	BIG1	15.0	22.0	21.0	38.0
AT4G38210	EXPA20	0.3	1.0	0.7	1.0
AT4G38213	AT4G38213	0.2	5.0	0.9	
AT4G38215	AT4G38215	0.2	0.3	0.2	0.7
AT4G38220	AT4G38220	50.0	70.0	80.0	132.0
AT4G38225	AT4G38225	56.0	30.0	38.0	12.0
AT4G38230	CPK26	6.0	29.0	13.0	36.0
AT4G38240	GNTI	26.0	33.0	30.0	54.0
AT4G38250	AVT3C	0.1	0.1	0.1	0.1
AT4G38260	AT4G38260	18.0	22.0	19.0	51.0
AT4G38270	GAUT3	16.0	29.0	22.0	35.0
AT4G38280	AT4G38280	28.0	24.0	22.0	21.0
AT4G38290	AT4G38290	3.0	4.0	3.0	2.0
AT4G38300	AT4G38300	5.0	5.0	3.0	7.0
AT4G38310	AT4G38310	0.5	0.8	0.5	2.0
AT4G38320	HHP5	11.0	18.0	13.0	15.0
AT4G38330	AT4G38330	4.0	6.0	4.0	2.0
AT4G38340	NLP3	0.5	0.3		1.0
AT4G38350	AT4G38350	46.0	69.0	56.0	69.0
AT4G38360	LAZ1	29.0	39.0	41.0	53.0
AT4G38370	AT4G38370	16.0	27.0	47.0	12.0
AT4G38380	DTX45	5.0	7.0	4.0	8.0
AT4G38390	RHS17	0.2	6.0		9.0
AT4G38400	EXLA2	6.0	39.0	28.0	4.0
AT4G38401	AT4G38401		0.4	0.1	
AT4G38410	AT4G38410	0.5	0.6	0.9	9.0
AT4G38420	sks9	38.0	4.0	5.0	3.0
AT4G38430	ROPGEF1	71.0	91.0	62.0	45.0
AT4G38440	IYO	10.0	12.0	8.0	17.0
AT4G38460	GGR	61.0	59.0	82.0	46.0
AT4G38470	STY46	77.0	41.0	34.0	279.0
AT4G38480	AT4G38480	4.0	9.0	4.0	9.0
AT4G38490	AT4G38490	38.0	38.0	32.0	27.0
AT4G38495	AT4G38495	18.0	22.0	21.0	34.0
AT4G38500	AT4G38500	17.0	25.0	28.0	30.0
AT4G38510	AT4G38510	80.0	125.0	133.0	161.0
AT4G38520	AT4G38520	31.0	51.0	38.0	48.0
AT4G38530	PLC3	3.0	2.0	0.6	7.0
AT4G38540	MO2	9.0	0.7	0.4	56.0
AT4G38545	AT4G38545	4.0	6.0	4.0	4.0
AT4G38550	AT4G38550	0.1			0.2
AT4G38552	AT4G38552	2.0	4.0	3.0	4.0
AT4G38560	AT4G38560	0.7	0.1	0.1	0.1
AT4G38570	PIS2	21.0	32.0	18.0	28.0
AT4G38580	HIPP26	23.0	24.0	34.0	50.0
AT4G38590	BGAL14		2.0		0.1
AT4G38600	UPL3	61.0	69.0	53.0	97.0
AT4G38620	MYB4	12.0	36.0	47.0	35.0
AT4G38630	RPN10	82.0	162.0	132.0	151.0
AT4G38640	AT4G38640	29.0	31.0	33.0	49.0
AT4G38650	AT4G38650	4.0	14.0	18.0	3.0
AT4G38660	AT4G38660	25.0	80.0	18.0	36.0
AT4G38670	AT4G38670	9.0	10.0	7.0	9.0
AT4G38680	CSP2	112.0	189.0	94.0	176.0
AT4G38690	AT4G38690	68.0	25.0	34.0	3.0
AT4G38700	DIR15	4.0	5.0	32.0	0.1
AT4G38710	AT4G38710	49.0	56.0	37.0	44.0
AT4G38730	AT4G38730	12.0	21.0	8.0	8.0
AT4G38740	CYP18-3	161.0	368.0	167.0	340.0
AT4G38760	AT4G38760	27.0	33.0	25.0	32.0
AT4G38770	PRP4	504.0	357.0	424.0	10.0
AT4G38780	AT4G38780	0.7	4.0	4.0	1.0
AT4G38781	AT4G38781		0.6	0.5	0.2
AT4G38790	AT4G38790	24.0	53.0	52.0	69.0
AT4G38800	MTN1	118.0	128.0	129.0	278.0
AT4G38810	AT4G38810	31.0	20.0	27.0	38.0
AT4G38825	AT4G38825	0.3	0.2	0.4	
AT4G38830	CRK26	0.4	0.2	0.2	7.0
AT4G38840	AT4G38840	66.0	43.0	116.0	0.9
AT4G38850	SAUR15	8.0	2.0	13.0	0.1
AT4G38860	AT4G38860	86.0	23.0	98.0	0.9
AT4G38870	AT4G38870	0.1	2.0	0.2	
AT4G38880	ASE3		0.5	0.3	
AT4G38890	AT4G38890	30.0	47.0	28.0	39.0
AT4G38900	AT4G38900	23.0	20.0	20.0	26.0
AT4G38905	AT4G38905		3.0	0.1	0.1
AT4G38910	BPC5	6.0	8.0	7.0	5.0
AT4G38920	VHA-c3	95.0	145.0	150.0	230.0
AT4G38930	AT4G38930	20.0	35.0	30.0	30.0
AT4G38932	AT4G38932	77.0	67.0	71.0	156.0
AT4G38940	AT4G38940	8.0	11.0	10.0	11.0
AT4G38950	KIN7F	28.0	92.0	16.0	14.0
AT4G38960	AT4G38960	7.0	19.0	4.0	7.0
AT4G38970	FBA2	1750.0	831.0	1168.0	17.0
AT4G38980	AT4G38980	12.0	16.0	10.0	12.0
AT4G39000	AtGH9B17		7.0	7.0	0.1
AT4G39010	AtGH9B18	2.0	19.0	17.0	0.3
AT4G39020	AT4G39020	0.1			
AT4G39030	DTX47	0.9	6.0	4.0	12.0
AT4G39040	AT4G39040	115.0	84.0	67.0	24.0
AT4G39050	KIN7D	34.0	37.0	35.0	54.0
AT4G39060	AT4G39060		0.2		
AT4G39070	BBX20	1.0	2.0	0.1	13.0
AT4G39080	VHA-A3	134.0	123.0	145.0	222.0
AT4G39090	RD19A	536.0	298.0	713.0	1185.0
AT4G39100	SHL	47.0	33.0	29.0	52.0
AT4G39110	AT4G39110	0.9	63.0	7.0	0.7
AT4G39120	IMPL2	16.0	21.0	19.0	23.0
AT4G39130	AT4G39130		7.0		
AT4G39140	AT4G39140	16.0	23.0	19.0	33.0
AT4G39150	AT4G39150	44.0	63.0	53.0	50.0
AT4G39160	AT4G39160	13.0	17.0	9.0	24.0
AT4G39170	SFH6	33.0	65.0	60.0	51.0
AT4G39180	SFH2	7.0	18.0	11.0	9.0
AT4G39190	AT4G39190	6.0	8.0	6.0	17.0
AT4G39200	RPS25E	410.0	607.0	377.0	719.0
AT4G39210	APL3	11.0	53.0	144.0	6.0
AT4G39220	RER1A	27.0	48.0	52.0	69.0
AT4G39230	AT4G39230	5.0	25.0	17.0	16.0
AT4G39235	AT4G39235	12.0	13.0	10.0	4.0
AT4G39240	AT4G39240	19.0	33.0	37.0	33.0
AT4G39250	RL1	0.9	0.1		
AT4G39260	RBG8	227.0	173.0	357.0	942.0
AT4G39270	AT4G39270	11.0	10.0	9.0	50.0
AT4G39280	AT4G39280	39.0	54.0	49.0	50.0
AT4G39290	AT4G39290		0.5		
AT4G39300	AT4G39300	11.0	24.0	16.0	32.0
AT4G39320	AT4G39320	2.0	14.0	9.0	12.0
AT4G39330	CAD9	210.0	1207.0	756.0	8.0
AT4G39340	EC1.4	2.0	21.0	15.0	
AT4G39345	AT4G39345		0.7	0.2	
AT4G39350	CESA2	66.0	43.0	154.0	80.0
AT4G39360	AT4G39360	0.1	0.2	0.1	1.0
AT4G39361	AT4G39361	15.0	32.0	16.0	23.0
AT4G39363	AT4G39363	14.0	26.0	11.0	23.0
AT4G39364	AT4G39364	12.0	29.0	13.0	25.0
AT4G39366	AT4G39366	24.0	49.0	26.0	40.0
AT4G39370	UBP27	6.0	10.0	8.0	14.0
AT4G39380	AT4G39380	3.0	4.0	3.0	4.0
AT4G39390	ATNST-KT1	10.0	29.0	29.0	46.0
AT4G39400	BRI1	90.0	87.0	70.0	81.0
AT4G39403	PLS	0.4		0.5	0.3
AT4G39404	AT4G39404	0.3	0.1	0.1	3.0
AT4G39410	WRKY13	2.0	4.0	3.0	2.0
AT4G39420	AT4G39420	13.0	12.0	10.0	16.0
AT4G39460	SAMC1	66.0	63.0	52.0	26.0
AT4G39470	AT4G39470	13.0	17.0	9.0	5.0
AT4G39480	CYP96A9	2.0	138.0	17.0	0.1
AT4G39490	CYP96A10		5.0	1.0	
AT4G39500	CYP96A11	0.1	0.1	3.0	
AT4G39510	CYP96A12	22.0	41.0	131.0	2.0
AT4G39520	DRG3	54.0	75.0	53.0	92.0
AT4G39530	PCMP-E52	1.0	2.0	2.0	2.0
AT4G39540	SK2	42.0	39.0	41.0	29.0
AT4G39550	AT4G39550	4.0	10.0	5.0	10.0
AT4G39560	AT4G39560	10.0	12.0	8.0	11.0
AT4G39570	AT4G39570	7.0	10.0	10.0	11.0
AT4G39580	AT4G39580	2.0	1.0	0.1	9.0
AT4G39590	AT4G39590		3.0	0.8	0.5
AT4G39600	AT4G39600	2.0	4.0	2.0	3.0
AT4G39610	AT4G39610		35.0	6.0	0.1
AT4G39620	EMB2453	29.0	27.0	20.0	11.0
AT4G39630	AT4G39630	6.0	12.0	8.0	11.0
AT4G39640	GGT1	36.0	15.0	6.0	14.0
AT4G39650	GGT2		0.4	67.0	
AT4G39660	AGT2	30.0	55.0	55.0	80.0
AT4G39670	AT4G39670	0.6	20.0	5.0	13.0
AT4G39675	AT4G39675	4.0	0.1	0.2	717.0
AT4G39680	AT4G39680	95.0	132.0	89.0	112.0
AT4G39690	AT4G39690	26.0	42.0	30.0	54.0
AT4G39700	HIPP23	0.5	2.0	1.0	10.0
AT4G39710	PNSL4	80.0	48.0	57.0	1.0
AT4G39720	AT4G39720	0.6	2.0	1.0	9.0
AT4G39730	PLAT1	68.0	103.0	174.0	87.0
AT4G39740	HCC2	5.0	13.0	9.0	5.0
AT4G39745	AT4G39745		0.5		
AT4G39750	AT4G39750		0.6	0.3	
AT4G39753	AT4G39753		2.0	2.0	
AT4G39756	AT4G39756		0.2		
AT4G39760	AT4G39760		0.5	1.0	
AT4G39770	TPPH	16.0	1.0	0.5	10.0
AT4G39780	ERF060	21.0	5.0	7.0	38.0
AT4G39790	AT4G39790	0.9	2.0	2.0	3.0
AT4G39795	AT4G39795	2.0	0.6	1.0	16.0
AT4G39800	IPS1	165.0	330.0	270.0	48.0
AT4G39810	NEN4	2.0	3.0	2.0	4.0
AT4G39820	AT4G39820	14.0	26.0	24.0	39.0
AT4G39830	AT4G39830	1.0	2.0	1.0	4.0
AT4G39850	PXA1	25.0	45.0	31.0	36.0
AT4G39860	AT4G39860	16.0	74.0	39.0	49.0
AT4G39870	AT4G39870	17.0	37.0	30.0	33.0
AT4G39880	AT4G39880	39.0	72.0	61.0	64.0
AT4G39890	RABH1C	4.0	4.0	3.0	18.0
AT4G39900	AT4G39900	73.0	117.0	51.0	50.0
AT4G39910	UBP3	44.0	50.0	44.0	76.0
AT4G39917	LCR45		5.0	133.0	
AT4G39920	TFCC	7.0	14.0	12.0	12.0
AT4G39925	AT4G39925	6.0	9.0	7.0	11.0
AT4G39930	AT4G39930	3.0	4.0	3.0	5.0
AT4G39940	APK2	50.0	18.0	11.0	37.0
AT4G39950	CYP79B2	15.0	9.0	0.8	106.0
AT4G39952	PCMP-E98	1.0	2.0	2.0	2.0
AT4G39955	AT4G39955	7.0	12.0	12.0	40.0
AT4G39960	AT4G39960	47.0	46.0	45.0	20.0
AT4G39970	AT4G39970	114.0	48.0	81.0	5.0
AT4G39980	DHS1	51.0	53.0	126.0	129.0
AT4G39990	RABA4B	36.0	47.0	55.0	78.0
AT4G40000	AT4G40000	4.0	8.0	5.0	8.0
AT4G40010	SRK2F	1.0	11.0	28.0	16.0
AT4G40011	AT4G40011		0.3	0.1	0.7
AT4G40020	AT4G40020	0.3	6.0	0.5	2.0
AT4G40030	AT4G40030	305.0	486.0	362.0	342.0
AT4G40040	HTR4	359.0	438.0	387.0	488.0
AT4G40042	AT4G40042	22.0	48.0	53.0	56.0
AT4G40045	AT4G40045	42.0	38.0	30.0	20.0
AT4G40050	AT4G40050	30.0	37.0	33.0	56.0
AT4G40060	ATHB-16	56.0	77.0	64.0	230.0
AT4G40065	AT4G40065	5.0	1.0	3.0	17.0
AT4G40070	ATL32	2.0	2.0	1.0	22.0
AT4G40085	AT4G40085	0.1	0.1	0.1	0.5
AT4G40090	AGP3	0.2		0.1	95.0
AT4G40100	AT4G40100		5.0		
AT5G00750	AT5G00750	0.1	0.9	0.3	1.0
AT5G00755	AT5G00755	0.4	3.0	2.0	3.0
AT5G00760	AT5G00760	5.0	11.0	6.0	19.0
AT5G00765	AT5G00765	2.0	3.0	3.0	9.0
AT5G00775	AT5G00775	0.1	0.2	0.4	0.1
AT5G00780	AT5G00780	2.0	3.0	1.0	1.0
AT5G00790	AT5G00790	0.8	2.0	3.0	2.0
AT5G00805	AT5G00805		0.1		
AT5G00825	AT5G00825	0.2	0.7	2.0	1.0
AT5G00845	AT5G00845			0.1	
AT5G00850	AT5G00850				0.1
AT5G00855	AT5G00855		0.2		0.2
AT5G00865	AT5G00865	2.0	3.0	2.0	3.0
AT5G00875	AT5G00875	1.0	0.3	0.1	0.8
AT5G00885	AT5G00885		0.2		0.1
AT5G00900	AT5G00900	0.1		0.1	0.1
AT5G00910	AT5G00910	0.4	0.2	0.1	0.2
AT5G00925	AT5G00925	2.0	0.5	0.7	0.8
AT5G00930	AT5G00930		0.2	0.2	
AT5G00935	AT5G00935				0.1
AT5G00940	AT5G00940		0.3		
AT5G00950	AT5G00950		0.1		
AT5G00955	AT5G00955		0.1		
AT5G00965	AT5G00965	0.1	0.2	0.1	0.3
AT5G00970	AT5G00970			0.1	
AT5G00975	AT5G00975		0.1	0.1	0.2
AT5G00980	AT5G00980	8.0	10.0	8.0	15.0
AT5G00985	AT5G00985	2.0	3.0	2.0	4.0
AT5G00990	AT5G00990	0.6	0.5	0.4	0.7
AT5G00995	AT5G00995		0.6		
AT5G01010	AT5G01010	57.0	72.0	62.0	115.0
AT5G01015	AT5G01015	12.0	26.0	21.0	0.2
AT5G01017	AT5G01017	1.0	3.0	2.0	
AT5G01020	PBL8	79.0	82.0	67.0	96.0
AT5G01030	AT5G01030	11.0	19.0	10.0	8.0
AT5G01040	LAC8	5.0	0.5	0.2	57.0
AT5G01045	AT5G01045	0.1	0.8	0.8	0.2
AT5G01050	LAC9	0.1			13.0
AT5G01055	AT5G01055	2.0	1.0	0.5	0.6
AT5G01060	AT5G01060		0.1	0.1	4.0
AT5G01070	AT5G01070	0.4	2.0	0.5	2.0
AT5G01075	AT5G01075	21.0	70.0	30.0	2.0
AT5G01090	AT5G01090	45.0	68.0	34.0	30.0
AT5G01100	FRB1	1.0	8.0	7.0	14.0
AT5G01105	AT5G01105			0.3	
AT5G01110	AT5G01110	2.0	3.0	2.0	2.0
AT5G01115	AT5G01115		0.1	0.6	
AT5G01120	AT5G01120	0.4	1.0	0.9	0.1
AT5G01125	AT5G01125	0.2	0.2	0.1	0.3
AT5G01130	AT5G01130			0.2	
AT5G01135	AT5G01135	0.1	0.3	0.2	1.0
AT5G01140	AT5G01140		0.3		
AT5G01145	AT5G01145	0.1	0.5	0.4	0.8
AT5G01150	AT5G01150		0.2		
AT5G01155	AT5G01155	0.3	0.9	0.8	0.4
AT5G01160	AT5G01160	19.0	25.0	18.0	34.0
AT5G01170	AT5G01170	9.0	17.0	10.0	14.0
AT5G01175	AT5G01175	3.0	7.0	3.0	8.0
AT5G01180	NPF8.2	2.0	10.0	113.0	0.2
AT5G01190	LAC10	1.0	5.0	20.0	4.0
AT5G01200	AT5G01200	3.0	13.0	42.0	5.0
AT5G01205	AT5G01205	0.4	2.0	1.0	0.3
AT5G01210	AT5G01210			0.1	0.1
AT5G01215	AT5G01215				0.1
AT5G01220	SQD2	58.0	23.0	32.0	30.0
AT5G01225	AT5G01225				0.1
AT5G01230	AT5G01230	6.0	12.0	9.0	11.0
AT5G01235	AT5G01235	0.1	0.2	0.3	0.1
AT5G01240	LAX1	42.0	14.0	7.0	18.0
AT5G01245	AT5G01245	0.1	0.1	0.2	0.4
AT5G01250	AT5G01250	0.6	0.2	0.1	39.0
AT5G01260	AT5G01260	12.0	25.0	18.0	8.0
AT5G01265	AT5G01265	0.2	0.1	0.2	0.1
AT5G01270	CPL2	18.0	25.0	21.0	27.0
AT5G01275	AT5G01275	0.1		0.1	
AT5G01280	AT5G01280		0.1	0.8	3.0
AT5G01290	AT5G01290	17.0	27.0	22.0	26.0
AT5G01300	AT5G01300	0.2	1.0	1.0	1.0
AT5G01305	AT5G01305	0.3	4.0		
AT5G01310	APTX	6.0	10.0	8.0	9.0
AT5G01320	PDC4	1.0	0.7	0.5	0.4
AT5G01325	AT5G01325			0.1	
AT5G01330	PDC3	0.1	0.3	0.1	10.0
AT5G01340	SFC1	7.0	23.0	11.0	37.0
AT5G01345	AT5G01345	0.4	1.0	0.2	0.1
AT5G01350	AT5G01350	85.0	152.0	101.0	160.0
AT5G01360	TBL3	1.0	4.0	51.0	9.0
AT5G01370	ACI1	9.0	21.0	8.0	8.0
AT5G01380	GT-3A	0.3	0.9	3.0	2.0
AT5G01385	AT5G01385				0.1
AT5G01390	AT5G01390	13.0	18.0	13.0	13.0
AT5G01395	AT5G01395		0.1		
AT5G01400	ESP4	16.0	22.0	13.0	23.0
AT5G01405	AT5G01405		5.0		
AT5G01410	PDX13	94.0	135.0	120.0	54.0
AT5G01415	AT5G01415		0.1		
AT5G01420	AT5G01420	2.0	4.0	0.8	2.0
AT5G01430	AT5G01430	17.0	31.0	25.0	36.0
AT5G01445	AT5G01445	3.0	5.0	5.0	2.0
AT5G01450	AT5G01450	13.0	17.0	32.0	27.0
AT5G01460	AT5G01460	37.0	43.0	40.0	53.0
AT5G01470	AT5G01470	11.0	15.0	13.0	11.0
AT5G01480	AT5G01480	0.6	1.0	1.0	1.0
AT5G01485	AT5G01485			0.1	
AT5G01490	CAX4		0.1	0.4	11.0
AT5G01495	AT5G01495	0.6	2.0	1.0	5.0
AT5G01500	TAAC	12.0	30.0	19.0	22.0
AT5G01505	AT5G01505	1.0	3.0	1.0	7.0
AT5G01510	RUS5	12.0	12.0	11.0	6.0
AT5G01515	AT5G01515	1.0	3.0	1.0	4.0
AT5G01520	AT5G01520	16.0	23.0	50.0	27.0
AT5G01530	LHCB4.1	3791.0	918.0	1732.0	63.0
AT5G01545	AT5G01545	5.0	2.0	2.0	2.0
AT5G01550	LECRKA4.2	0.7	0.3	0.3	3.0
AT5G01560	LECRK64	13.0	15.0	14.0	13.0
AT5G01570	AT5G01570	2.0	4.0	2.0	1.0
AT5G01580	OSH1	0.3	0.7	0.4	0.6
AT5G01590	TIC56	111.0	81.0	71.0	25.0
AT5G01595	AT5G01595	5.0	6.0	4.0	6.0
AT5G01600	FER1	119.0	396.0	229.0	101.0
AT5G01605	AT5G01605		0.1		
AT5G01610	AT5G01610	8.0	44.0	12.0	57.0
AT5G01620	TBL35	10.0	22.0	20.0	31.0
AT5G01630	BRCA2B	5.0	8.0	5.0	6.0
AT5G01635	AT5G01635		0.2		
AT5G01640	PRA1B5	1.0	4.0	7.0	5.0
AT5G01650	AT5G01650	54.0	64.0	60.0	21.0
AT5G01660	AT5G01660	1.0	5.0	6.0	0.9
AT5G01670	AT5G01670	9.0	11.0	8.0	13.0
AT5G01675	AT5G01675		0.2	0.1	0.1
AT5G01680	CHX26		0.7		0.1
AT5G01685	AT5G01685		0.7		
AT5G01690	CHX27		5.0	0.1	
AT5G01700	AT5G01700	1.0	6.0	1.0	8.0
AT5G01710	AT5G01710	46.0	64.0	69.0	83.0
AT5G01720	FBL3	22.0	18.0	20.0	29.0
AT5G01730	SCAR4	2.0	2.0	2.0	3.0
AT5G01732	AT5G01732	0.2	0.1	0.3	0.2
AT5G01740	AT5G01740	13.0	7.0	0.2	1.0
AT5G01747	MIR164B	0.7	3.0	5.0	4.0
AT5G01750	AT5G01750	221.0	55.0	108.0	164.0
AT5G01760	TOL7	0.5	15.0	0.3	0.4
AT5G01770	RAPTOR2	6.0	11.0	10.0	5.0
AT5G01775	AT5G01775	0.9	2.0	2.0	2.0
AT5G01780	AT5G01780	14.0	17.0	23.0	9.0
AT5G01790	AT5G01790	8.0	9.0	49.0	3.0
AT5G01795	AT5G01795			0.4	0.1
AT5G01800	AT5G01800	53.0	97.0	99.0	164.0
AT5G01810	CIPK15	32.0	48.0	50.0	70.0
AT5G01820	CIPK14	32.0	95.0	51.0	31.0
AT5G01830	PUB16	3.0	3.0	4.0	19.0
AT5G01840	OFP1	1.0	5.0	3.0	9.0
AT5G01850	AT5G01850	5.0	19.0	9.0	14.0
AT5G01860	AT5G01860		0.1	0.1	0.1
AT5G01870	LTP10	23.0	20.0	88.0	291.0
AT5G01880	ATL74	6.0	10.0	16.0	3.0
AT5G01881	AT5G01881	0.4	0.9	0.5	0.8
AT5G01885	AT5G01885		0.3		
AT5G01890	PXC2	9.0	26.0	17.0	24.0
AT5G01900	WRKY62	0.1	0.1	0.8	0.1
AT5G01910	AT5G01910	6.0	13.0	4.0	8.0
AT5G01920	STN8	72.0	41.0	61.0	13.0
AT5G01925	AT5G01925			0.1	
AT5G01930	MAN6	26.0	36.0	25.0	21.0
AT5G01935	AT5G01935	0.6	1.0	0.8	2.0
AT5G01940	AT5G01940	2.0	5.0	4.0	9.0
AT5G01945	AT5G01945	0.6	0.4	0.2	0.7
AT5G01950	AT5G01950	14.0	16.0	15.0	26.0
AT5G01960	AT5G01960	33.0	44.0	48.0	53.0
AT5G01965	AT5G01965				0.1
AT5G01970	AT5G01970	11.0	18.0	22.0	26.0
AT5G01975	AT5G01975				0.1
AT5G01980	AT5G01980	16.0	13.0	13.0	25.0
AT5G01985	AT5G01985				0.2
AT5G01990	PILS6	13.0	15.0	16.0	27.0
AT5G01995	AT5G01995				0.1
AT5G02000	AT5G02000		0.1		2.0
AT5G02010	ROPGEF7	13.0	12.0	8.0	17.0
AT5G02015	AT5G02015				0.1
AT5G02020	SIS	48.0	46.0	19.0	49.0
AT5G02030	BLH9	11.0	36.0	26.0	0.8
AT5G02035	AT5G02035			0.1	
AT5G02040	PRA1A1	19.0	30.0	28.0	53.0
AT5G02050	AT5G02050	27.0	78.0	34.0	100.0
AT5G02055	AT5G02055	0.1	0.3	0.1	0.3
AT5G02060	AT5G02060	4.0	6.0	6.0	8.0
AT5G02065	AT5G02065	0.4	0.6	0.6	1.0
AT5G02070	WAKL20				0.2
AT5G02075	AT5G02075		0.1	0.1	0.1
AT5G02080	AT5G02080	3.0	6.0	6.0	5.0
AT5G02090	AT5G02090	4.0	4.0	8.0	53.0
AT5G02095	AT5G02095	13.0	5.0	7.0	0.4
AT5G02100	ORP3A	7.0	18.0	15.0	61.0
AT5G02110	CYCD7-1	0.3	32.0	2.0	
AT5G02115	AT5G02115	0.3	0.1	0.1	0.3
AT5G02120	OHP1	403.0	228.0	216.0	6.0
AT5G02125	AT5G02125		0.9	0.3	0.1
AT5G02130	NDP1	11.0	15.0	13.0	20.0
AT5G02135	AT5G02135	0.1			
AT5G02140	AT5G02140	0.6	4.0	1.0	4.0
AT5G02145	AT5G02145	0.1			
AT5G02150	Fes1C	22.0	13.0	10.0	19.0
AT5G02155	AT5G02155	4.0	0.1	0.7	2.0
AT5G02160	AT5G02160	1013.0	132.0	412.0	14.0
AT5G02170	AVT1E	1.0	2.0	4.0	3.0
AT5G02180	AVT1D	26.0	9.0	11.0	1.0
AT5G02185	AT5G02185				0.1
AT5G02190	PCS1	2.0	40.0	51.0	3.0
AT5G02200	FHL	2.0	5.0	2.0	10.0
AT5G02210	AT5G02210	0.1	1.0	0.5	0.3
AT5G02220	SMR4	0.7	1.0	2.0	1.0
AT5G02225	AT5G02225	2.0	2.0	2.0	2.0
AT5G02230	AT5G02230	7.0	25.0	22.0	14.0
AT5G02240	AT5G02240	168.0	227.0	354.0	43.0
AT5G02245	AT5G02245		0.2	0.1	
AT5G02250	RNR1	31.0	21.0	18.0	15.0
AT5G02260	EXPA9	14.0	24.0	13.0	66.0
AT5G02265	AT5G02265		0.2		
AT5G02270	ATNAP9	11.0	35.0	29.0	61.0
AT5G02275	AT5G02275		0.2		
AT5G02280	AT5G02280	24.0	46.0	38.0	33.0
AT5G02290	PBL11	31.0	31.0	17.0	41.0
AT5G02310	PRT6	32.0	35.0	29.0	45.0
AT5G02320	MYB3R5	4.0	5.0	3.0	7.0
AT5G02330	AT5G02330	0.4	0.5	0.1	0.3
AT5G02345	AT5G02345				0.1
AT5G02350	AT5G02350	0.1	0.7	0.2	14.0
AT5G02355	AT5G02355		0.1	0.3	
AT5G02360	AT5G02360	0.1	0.1		27.0
AT5G02370	AT5G02370	10.0	17.0	6.0	19.0
AT5G02375	AT5G02375		0.2	0.1	0.4
AT5G02380	MT2B	2691.0	3403.0	2117.0	1188.0
AT5G02385	AT5G02385				0.2
AT5G02390	AT5G02390	0.2	3.0	0.5	0.7
AT5G02395	AT5G02395		0.1		0.1
AT5G02400	PLL2	1.0	1.0	0.7	15.0
AT5G02405	AT5G02405		0.1	0.2	
AT5G02410	ALG10	8.0	15.0	17.0	19.0
AT5G02415	AT5G02415	2.0	2.0	2.0	2.0
AT5G02420	SMR3	2.0	14.0	15.0	25.0
AT5G02425	AT5G02425	4.0	6.0	4.0	5.0
AT5G02430	AT5G02430	2.0	6.0	3.0	4.0
AT5G02435	AT5G02435		0.1		
AT5G02440	AT5G02440	13.0	13.0	13.0	12.0
AT5G02450	RPL36C	338.0	418.0	268.0	614.0
AT5G02460	DOF5.1	3.0	6.0	3.0	3.0
AT5G02465	AT5G02465		0.1		
AT5G02470	DPA	8.0	13.0	14.0	17.0
AT5G02480	AT5G02480	91.0	51.0	46.0	164.0
AT5G02485	AT5G02485	0.1	0.1	0.1	0.4
AT5G02490	MED37D	5.0	75.0	248.0	6.0
AT5G02495	AT5G02495	0.1			
AT5G02500	MED37E	935.0	1283.0	623.0	2061.0
AT5G02502	OST4B	24.0	39.0	34.0	57.0
AT5G02510	AT5G02510	0.2	1.0	2.0	0.4
AT5G02515	AT5G02515	20.0	3.0	3.0	0.1
AT5G02520	AT5G02520	2.0	6.0	4.0	4.0
AT5G02525	AT5G02525	0.4	0.8	0.5	0.5
AT5G02530	ALY2	79.0	116.0	82.0	97.0
AT5G02535	AT5G02535	0.5	1.0	2.0	3.0
AT5G02540	AT5G02540	10.0	58.0	236.0	5.0
AT5G02550	AT5G02550	7.0	52.0	22.0	42.0
AT5G02560	HTA12	9.0	24.0	18.0	18.0
AT5G02565	AT5G02565	5.0	14.0	5.0	7.0
