Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/Environment/Jiangsu/9833,Epi627512,2014-10-28,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.82,2018.22,2014-10-28,Environment,Aa: Na: L8i A14v L35m;
A/Jiangsu/18828/2014,Epi627016,2014-12-31,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.00,2018.22,2014-12-31,Human,unknown
A/chicken/Shanghai/S3061/2014,Epi707977,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3064/2014,Epi707978,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,Aa: Na: T65a;
A/chicken/Shanghai/S3180/2014,Epi707890,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3065/2014,Epi707979,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,Aa: Na: A21p T65a R152p M406i;
A/chicken/Shanghai/S3090/2014,Epi707886,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,Aa: Na: S179i;
A/chicken/Shanghai/S3086/2014,Epi707983,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3085/2014,Epi707982,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/duck/Jiangsu/J3619/2014,Epi707904,2014-11-06,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Duck,unknown
A/chicken/Shanghai/S3084/2014,Epi707981,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3169/2014,Epi707889,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3075/2014,Epi707980,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3140/2014,Epi707887,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3087/2014,Epi707984,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/chicken/Shanghai/S3167/2014,Epi707888,2014-11-06,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2014.85,2018.22,2014-11-06,Chicken,unknown
A/Jiangsu/6307/2014,Epi566137,2014-12-29,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human,unknown
A/Anhui/40094/2015,Epi628559,2015-05-23,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.39,2018.22,2015-05-23,Human,Aa: Na: V201i N329s;
A/Beijing/40610/2015,Epi628543,2015-05-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.40,2018.22,2015-05-26,Human,Aa: Na: Y166h;
A/chicken/Shanghai/S4100/2015,Epi1090591,2015-11-11,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2015.86,2018.22,2015-11-11,Chicken,Aa: Na: L8v;
A/Anhui/26836/2016,Epi1100446,2016-02-29,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.16,2018.22,2016-02-29,Human,unknown
A/Anhui/26837/2016,Epi1100454,2016-03-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.18,2018.22,2016-03-05,Human,unknown
A/Zhejiang/15/2016,Epi887739,2016-12-21,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.97,2018.22,2016-12-21,Human,Aa: Na: I70v S264p T266a R289k D303n;
A/Jiangsu/3753/2016,Epi1103886,2016-01-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.05,2018.22,2016-01-20,Human,Aa: Na: V305i;
A/Chicken/Wuxi/5852,Epi1055407,2015-05-19,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2015.38,2018.22,2015-05-19,Chicken,unknown
A/chicken/Jiangsu/S4519/2015,Epi1090527,2015-11-10,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.86,2018.22,2015-11-10,Chicken,Aa: Na: S92l;
A/Environment/Jiangsu/375,Epi1101094,2015-12-14,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.95,2018.22,2015-12-14,Environment,unknown
A/Chicken/Wuxi/7144,Epi1055399,2015-12-19,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2015.96,2018.22,2015-12-19,Chicken,unknown
A/chicken/Wenzhou/WZTSLG02/2015,Epi683031,2015-01-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.08,2018.22,2015-01-xx,Chicken,Aa: Na: T16i R427k;
A/Environment/Hunan/3971,Epi628551,2015-04-28,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.32,2018.22,2015-04-28,Environment,unknown
A/Environment/SDTA/04/2015,Epi1101206,2015-03-08,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-08,Environment,Aa: Na: D397e;
A/Environment/SDDY/07/2015,Epi1101198,2015-03-08,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-08,Environment,Aa: Na: I58t;
A/Evironment/SDTA/11/2015,Epi1101430,2015-03-10,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Environment,unknown
A/Environment/Shandong-Taian/EV01/2015,Epi628671,2015-03-09,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-09,Environment,unknown
A/Evironment/SDTA/23/2015,Epi1101438,2015-03-10,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Environment,unknown
A/Shandong-Taian/1/2015,Epi628783,2015-03-07,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-07,Human,unknown
A/Environment/Shandong-Taian/EV02/2015,Epi628679,2015-03-09,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-09,Environment,unknown
A/Environment/Shandong-Taian/EV03/2015,Epi628791,2015-03-09,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.18,2018.22,2015-03-09,Environment,unknown
A/chicken/Longquan/LQ78/2016,Epi942138,2016-01-30,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2016.08,2018.22,2016-01-30,Chicken,unknown
A/Anhui/33223/2015,Epi628735,2015-03-02,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.16,2018.22,2015-03-02,Human,unknown
A/Zhejiang/8/2015,Epi628767,2015-02-02,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-02,Human,unknown
A/Beijing/46530/2016,Epi1100718,2016-07-26,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.57,2018.22,2016-07-26,Human,unknown
A/Hebei/46587/2016,Epi1101934,2016-07-28,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.57,2018.22,2016-07-28,Human,unknown
A/Hebei/46586/2016,Epi1101926,2016-07-27,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.57,2018.22,2016-07-27,Human,unknown
A/Jiangxi/10678/2017,Epi1102468,2017-01-27,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.07,2018.22,2017-01-27,Human,Aa: Na: I219t;
A/Jiangxi/10668/2017,Epi1102396,2017-01-07,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Hunan/6944/2017,Epi1102078,2017-01-13,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Hunan/6943/2017,Epi1102070,2017-01-13,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Zhejiang/20/2016,Epi887667,2016-12-30,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human,unknown
A/Jiangxi/10679/2017,Epi1102476,2017-02-01,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.08,2018.22,2017-02-01,Human,unknown
A/Jiangxi/10673/2017,Epi1102436,2017-01-22,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-22,Human,Aa: Na: M72t;
A/Zhejiang/37/2017,Epi1103100,2017-01-24,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human,Aa: Na: V202i;
A/Zhejiang/26/2017,Epi1103020,2017-01-18,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human,unknown
A/Zhejiang/12/2016,Epi887763,2016-12-25,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.98,2018.22,2016-12-25,Human,unknown
A/chicken/Zhejiang/110HZ142/2017,Epi979620,2017-01-10,unknown,China,Zhejiang,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Chicken,Aa: Na: V102i;
A/Zhejiang/22/2017,Epi1102988,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human,Aa: Na: S46l;
A/Gd-Sg013/H7N9/2017-01-23,Epi972251,2017-01-23,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human,Aa: Na: L465r *466s;
A/Zhejiang/36/2017,Epi1103092,2017-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Chicken/Jiangxi/217,Epi979643,2017-02-17,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-17,Chicken,Aa: Na: G30v S46p;
A/Zhejiang/29/2017,Epi1103044,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human,Aa: Na: R367k;
A/Jiangxi/10667/2017,Epi1102388,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,unknown
A/Zhejiang/6/2017,Epi887651,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,Aa: Na: D431g;
A/Jiangxi/10682/2017,Epi1102492,2017-02-04,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,Aa: Na: Y463h;
A/Zhejiang/5/2017,Epi887659,2017-01-02,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.00,2018.22,2017-01-02,Human,unknown
A/Jiangxi/10671/2017,Epi1102420,2017-01-19,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-19,Human,unknown
A/Zhejiang/18/2016,Epi887691,2016-12-27,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.99,2018.22,2016-12-27,Human,unknown
A/Zhejiang/33/2017,Epi1103068,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,Aa: Na: N341i N342y;
A/Zhejiang/32/2017,Epi1103060,2017-02-06,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-06,Human,unknown
A/Fujian/8/2017,Epi971115,2017-01-23,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human,Aa: Na: T282a T285i;
A/Yunnan/YN001/2017,Epi926856,2017-02-07,unknown,China,Yunnan,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,unknown
A/Duck/Jiangxi/216,Epi979548,2017-02-16,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Duck,Aa: Na: H45q R126k;
A/Yunnan/13501/2017,Epi971187,2017-01-14,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-14,Human,unknown
A/Yunnan/129/2017,Epi985837,2017-02-09,unknown,China,Yunnan,Other Database Import,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human,unknown
A/Hunan/6948/2017,Epi1102113,2017-01-16,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human,unknown
A/Shandong-Rizhao/4/2017,Epi1102644,2017-02-16,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Jiangxi/10683/2017,Epi971283,2017-02-03,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human,unknown
A/Environment/Hunan/700,Epi1100974,2017-01-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-09,Environment,Aa: Na: N395s;
A/Zhejiang/38/2017,Epi1103108,2017-01-05,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,unknown
A/Zhejiang/35/2017,Epi1103084,2017-02-04,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/Zhejiang/23/2017,Epi1102996,2017-01-13,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-13,Human,unknown
A/Guizhou/18980/2017,Epi1101774,2017-02-22,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Human,unknown
A/Guizhou/7734/2017,Epi1101726,2017-01-07,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-07,Human,unknown
A/Hunan/9922/2017,Epi1102204,2017-01-23,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-23,Human,unknown
A/Guizhou/7733/2017,Epi1101718,2017-01-10,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,unknown
A/Hunan/2286/2017,Epi887627,2017-01-06,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.01,2018.22,2017-01-06,Human,unknown
A/Chicken/Jiangxi/216,Epi979564,2017-02-16,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Chicken,unknown
A/Zhejiang/25/2017,Epi1103012,2017-01-08,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Human,unknown
A/Jiangxi/10669/2017,Epi1102404,2017-01-10,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.02,2018.22,2017-01-10,Human,unknown
A/Jiangxi/10675/2017,Epi1102452,2017-01-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.06,2018.22,2017-01-24,Human,unknown
A/Fujian/13558/2017,Epi971499,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Fujian/17/2017,Epi971083,2017-02-16,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-16,Human,unknown
A/Zhejiang/30/2017,Epi1103052,2017-01-16,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human,unknown
A/Jiangxi/10672/2017,Epi1102428,2017-01-20,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-20,Human,unknown
A/Fujian/12/2017,Epi971099,2017-02-04,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.09,2018.22,2017-02-04,Human,unknown
A/HongKong/VB17037915/2017,Epi945070,2017-03-06,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2017.18,2018.22,2017-03-06,Human,unknown
A/Fujian/10953/2017,Epi1101462,2017-02-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Human,unknown
A/Environment/Jiangxi/205,Epi979556,2017-02-05,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.10,2018.22,2017-02-05,Environment,unknown
A/Yunnan/9678/2017,Epi1102940,2017-02-07,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,unknown
A/Kunming/KMCDC-YHY/2017,Epi1154775,2017-03-02,unknown,China,Yunnan,Other Database Import,unknown,unknown,unknown,2017.16,2018.22,2017-03-02,Human,unknown
A/Yunnan/YN002/2017,Epi926864,2017-02-09,unknown,China,Yunnan,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human,unknown
A/Yunnan/13500/2017,Epi971491,2017-02-09,unknown,China,Yunnan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.11,2018.22,2017-02-09,Human,unknown
A/Fujian/QZ-Th002/2017,Epi1054101,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,unknown
A/Fujian/QZ-Th001/2017,Epi1054149,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,unknown
A/Fujian/QZ-Th005/2017,Epi1054109,2017-05-15,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.37,2018.22,2017-05-15,Human,unknown
A/Chicken/Fujian/606,Epi1054133,2017-06-06,unknown,China,Fujian,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.43,2018.22,2017-06-06,Chicken,unknown
A/chicken/Zhejiang/S1190/2015,Epi1090623,2015-03-24,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2015.22,2018.22,2015-03-24,Chicken,Aa: Na: H181n;
A/Zhejiang/11/2015,Epi628815,2015-03-03,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.17,2018.22,2015-03-03,Human,Aa: Na: A19t;
A/chicken/Jiangsu/S1361/2015,Epi1090503,2015-04-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2015.25,2018.22,2015-04-02,Chicken,Aa: Na: T364k;
A/Zhejiang/9/2015,Epi628831,2015-02-25,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.15,2018.22,2015-02-25,Human,Aa: Na: R148k;
A/Zhejiang/5/2015,Epi627176,2015-01-26,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.07,2018.22,2015-01-26,Human,unknown
A/Fujian/28/2015,Epi628799,2015-03-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.20,2018.22,2015-03-15,Human,unknown
A/chicken/Jiangxi/S40993/2015,Epi1090567,2015-11-27,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2015.90,2018.22,2015-11-27,Chicken,Aa: Na: V22a N79d;
